GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;SACHS;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BorgWarner;BLUE PRINT;EXEDY;RYMEC;Schaeffler LuK
479;Kupplungssatz;828534;4;0,0022;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;828560;11;0,006;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;828565;3;0,0016;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;828577;85;0,0465;1;1;0;1;1;0;0;1;1;1
479;Kupplungssatz;828577VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;828580;5;0,0027;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;828581;12;0,0066;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;828583;2;0,0011;1;1;1;0;0;0;0;1;1;1
479;Kupplungssatz;828600;2;0,0011;1;0;0;1;0;0;1;1;0;0
479;Kupplungssatz;828601;2;0,0011;1;0;1;1;1;0;1;1;1;1
479;Kupplungssatz;828602;32;0,0175;1;1;1;1;0;0;0;0;1;1
479;Kupplungssatz;828654;16;0,0087;1;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;828672;1;0,0005;1;0;0;1;1;0;1;0;1;1
479;Kupplungssatz;828691;1;0,0005;1;0;0;1;0;0;1;1;1;1
479;Kupplungssatz;828747;18;0,0098;1;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;828792;17;0,0093;1;0;1;1;1;0;1;1;1;1
479;Kupplungssatz;828807;4;0,0022;1;0;1;1;0;0;1;1;1;1
479;Kupplungssatz;828903;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;828907;2;0,0011;1;0;1;0;0;0;0;1;0;0
479;Kupplungssatz;828918;1;0,0005;1;1;0;1;0;0;0;0;1;0
479;Kupplungssatz;832010;3;0,0016;1;0;0;0;1;0;0;1;0;0
479;Kupplungssatz;832012;2;0,0011;1;1;0;0;1;0;1;0;1;0
479;Kupplungssatz;832029;3;0,0016;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;832056;1;0,0005;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;832057;1;0,0005;1;0;0;1;1;0;0;0;1;0
479;Kupplungssatz;832064;1;0,0005;1;0;1;1;0;0;1;0;1;0
479;Kupplungssatz;832079;3;0,0016;1;1;0;1;1;0;1;0;1;0
479;Kupplungssatz;832086;92;0,0503;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;832098;2;0,0011;1;1;1;0;1;0;0;0;1;1
479;Kupplungssatz;832104;5;0,0027;1;0;1;1;1;0;1;0;1;0
479;Kupplungssatz;832106;5;0,0027;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;832109;1;0,0005;1;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;832119;2;0,0011;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;832144;1;0,0005;1;1;0;0;1;0;1;0;1;0
479;Kupplungssatz;832147;1;0,0005;1;0;0;0;0;0;1;0;1;0
479;Kupplungssatz;832149;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832150;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832160;14;0,0077;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;832161;1;0,0005;1;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;832163;1;0,0005;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;832168;3;0,0016;1;1;1;0;1;0;1;1;1;0
479;Kupplungssatz;832189;6;0,0033;1;1;1;0;0;0;1;0;1;0
479;Kupplungssatz;832195;1;0,0005;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;832197;1;0,0005;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;832200;1;0,0005;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;832204;44;0,0241;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;832217;2;0,0011;1;0;0;0;0;0;1;0;1;0
479;Kupplungssatz;832226;13;0,0071;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;832227;24;0,0131;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;832228;9;0,0049;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;832229;12;0,0066;1;1;0;1;0;0;1;1;1;1
479;Kupplungssatz;832231;7;0,0038;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;832253;10;0,0055;1;1;0;0;1;0;1;0;1;0
479;Kupplungssatz;832258;8;0,0044;1;0;1;1;1;0;1;1;1;1
479;Kupplungssatz;832261;2;0,0011;1;1;0;0;1;0;1;0;0;0
479;Kupplungssatz;832263;151;0,0825;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;832263VALEO;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832268;6;0,0033;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;832270;12;0,0066;1;1;0;1;1;0;0;0;1;0
479;Kupplungssatz;832271;11;0,006;1;1;0;1;0;0;0;1;1;1
479;Kupplungssatz;832276;26;0,0142;1;1;0;1;0;0;0;1;1;1
479;Kupplungssatz;832281;3;0,0016;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;832284;12;0,0066;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;832291;10;0,0055;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;832293;4;0,0022;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;832295;4;0,0022;1;1;1;1;1;0;0;0;1;1
479;Kupplungssatz;832297;25;0,0137;1;1;1;1;1;0;1;0;0;1
479;Kupplungssatz;832297VALEO;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832298;7;0,0038;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;832313;1;0,0005;1;0;0;0;1;0;1;1;0;1
479;Kupplungssatz;832378;36;0,0197;1;1;1;1;1;0;0;1;1;0
479;Kupplungssatz;832388;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;832389;11;0,006;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;832390;2;0,0011;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;832391;7;0,0038;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;832392;14;0,0077;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;832394;14;0,0077;1;1;1;1;1;0;1;1;0;1
479;Kupplungssatz;832395;4;0,0022;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;832398;2;0,0011;1;1;1;0;1;0;0;0;1;1
479;Kupplungssatz;832400;1;0,0005;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;832403;35;0,0191;1;1;0;0;0;0;0;1;1;0
479;Kupplungssatz;832404;15;0,0082;1;1;1;0;1;0;0;1;1;1
479;Kupplungssatz;832404VALEO;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832419;6;0,0033;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;832427;54;0,0295;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;832427VAL;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832438;7;0,0038;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;832439;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832442;16;0,0087;1;1;1;0;1;0;1;1;1;0
479;Kupplungssatz;832443;5;0,0027;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;832449;1;0,0005;1;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;832450;1;0,0005;1;0;1;0;1;0;1;1;1;1
479;Kupplungssatz;832451;29;0,0159;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;832461;4;0,0022;1;0;0;0;1;0;1;1;0;1
479;Kupplungssatz;832465;2;0,0011;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;832471;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;832497;34;0,0186;1;1;0;0;0;0;1;0;0;0
479;Kupplungssatz;832505;7;0,0038;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;832505VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832506;1;0,0005;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;832507;5;0,0027;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;832508;2;0,0011;1;1;0;0;1;0;0;1;1;0
479;Kupplungssatz;832509;5;0,0027;1;1;0;1;1;0;0;0;0;1
479;Kupplungssatz;832510;1;0,0005;1;1;1;0;0;0;0;0;1;1
479;Kupplungssatz;832511;3;0,0016;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;832517;127;0,0694;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;832518;8;0,0044;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;832519;36;0,0197;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;832521;1;0,0005;1;1;1;0;1;0;0;0;0;0
479;Kupplungssatz;832528;7;0,0038;1;1;1;0;0;0;0;0;1;0
479;Kupplungssatz;832529;16;0,0087;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;832530;2;0,0011;1;0;0;0;1;0;1;0;0;1
479;Kupplungssatz;832531;1;0,0005;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;832533;4;0,0022;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;832545;17;0,0093;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;832563;1;0,0005;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;832566;2;0,0011;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;832567;12;0,0066;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;832571;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;832576;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;832587;5;0,0027;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;832588;5;0,0027;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;832591;1;0,0005;1;1;0;1;0;0;0;1;0;0
479;Kupplungssatz;832593;2;0,0011;1;0;1;0;1;0;1;1;1;1
479;Kupplungssatz;832602;1;0,0005;1;0;1;1;1;0;0;0;0;1
479;Kupplungssatz;832603;3;0,0016;1;1;1;0;0;0;0;0;0;0
479;Kupplungssatz;832608;2;0,0011;1;1;1;0;1;0;0;1;1;0
479;Kupplungssatz;832610;1;0,0005;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;832622;2;0,0011;1;1;1;1;0;0;1;1;1;0
479;Kupplungssatz;832664;1;0,0005;1;0;1;1;1;0;0;1;1;1
479;Kupplungssatz;832671;1;0,0005;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;832680;2;0,0011;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;832682;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;832686;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;832694;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;832700;5;0,0027;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;832708;1;0,0005;1;1;0;1;1;0;0;0;1;0
479;Kupplungssatz;832732;2;0,0011;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;832764;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;832765;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832766;1;0,0005;1;1;0;0;1;0;1;0;0;0
479;Kupplungssatz;832770;5;0,0027;1;1;1;1;1;0;0;0;1;0
479;Kupplungssatz;832776;1;0,0005;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;832785;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;832797;1;0,0005;1;0;0;0;0;0;0;1;0;0
479;Kupplungssatz;8331420;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;833733;1;0,0005;1;1;1;0;0;0;0;0;0;0
479;Kupplungssatz;834001;7;0,0038;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;834005;8;0,0044;1;0;0;0;0;0;1;0;1;0
479;Kupplungssatz;834005VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834006;1;0,0005;1;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;834009;5;0,0027;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;834012;2;0,0011;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;834017;3;0,0016;1;1;0;1;1;0;1;1;1;0
479;Kupplungssatz;834025;8;0,0044;1;0;0;0;0;0;1;1;1;0
479;Kupplungssatz;834025VALEO;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834030;3;0,0016;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834033;4;0,0022;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;834037;45;0,0246;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;834037VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834040;1;0,0005;1;0;0;0;0;0;0;1;1;0
479;Kupplungssatz;834044;3;0,0016;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834046;7;0,0038;1;0;1;0;1;0;1;1;1;0
479;Kupplungssatz;834047;4;0,0022;1;1;1;0;1;0;0;0;1;0
479;Kupplungssatz;834049;2;0,0011;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834054;1;0,0005;0;0;1;0;0;0;0;1;1;0
479;Kupplungssatz;834056;4;0,0022;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;834060;1;0,0005;1;0;1;1;1;0;1;0;1;0
479;Kupplungssatz;834062;2;0,0011;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834063;22;0,012;1;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;834064;1;0,0005;1;0;1;0;1;0;1;1;1;1
479;Kupplungssatz;834065;25;0,0137;1;0;0;1;1;0;1;1;1;0
479;Kupplungssatz;834066;4;0,0022;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834070;3;0,0016;1;0;0;1;1;0;1;1;0;0
479;Kupplungssatz;834071;15;0,0082;1;0;1;0;1;0;1;1;1;0
479;Kupplungssatz;834073;2;0,0011;1;0;1;1;1;0;0;0;1;1
479;Kupplungssatz;834079;4;0,0022;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834082;1;0,0005;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;834083;4;0,0022;1;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;834084;1;0,0005;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;834085;5;0,0027;1;1;1;0;1;0;1;1;1;0
479;Kupplungssatz;834086;15;0,0082;1;1;1;0;1;0;1;1;1;0
479;Kupplungssatz;834087;2;0,0011;1;1;0;0;0;0;1;0;1;0
479;Kupplungssatz;834088;1;0,0005;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834089;5;0,0027;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834090;2;0,0011;1;0;1;0;1;0;0;0;1;0
479;Kupplungssatz;834091;1;0,0005;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834092;4;0,0022;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;834093;1;0,0005;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;834094;9;0,0049;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;834095;5;0,0027;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834097;43;0,0235;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;834098;48;0,0262;1;1;1;0;1;0;1;1;0;1
479;Kupplungssatz;834098VALEO;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834104;18;0,0098;1;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;834105;4;0,0022;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834107;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834110;2;0,0011;1;0;1;1;1;0;0;1;0;0
479;Kupplungssatz;834113;18;0,0098;1;0;0;1;1;0;0;1;1;1
479;Kupplungssatz;834122;2;0,0011;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;834129;1;0,0005;1;0;0;0;1;0;1;1;0;0
479;Kupplungssatz;834132;29;0,0159;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;834134;6;0,0033;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;834135;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834139;3;0,0016;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;834142;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;834145;2;0,0011;1;1;1;0;1;0;0;0;0;1
479;Kupplungssatz;834146;1;0,0005;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;834147;1;0,0005;1;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;834150;3;0,0016;1;0;1;0;1;0;1;0;1;1
479;Kupplungssatz;834157;12;0,0066;1;0;1;0;1;0;1;1;1;1
479;Kupplungssatz;834161;1;0,0005;1;1;1;0;0;0;1;1;1;0
479;Kupplungssatz;834175;1;0,0005;1;0;1;1;1;0;1;1;0;1
479;Kupplungssatz;834177;56;0,0306;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;834177VALEO;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834178;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834183;1;0,0005;1;0;0;1;1;0;1;0;0;1
479;Kupplungssatz;834207;1;0,0005;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;834213;3;0,0016;1;0;1;0;1;0;1;0;1;1
479;Kupplungssatz;834214;5;0,0027;1;0;1;0;1;0;1;0;0;1
479;Kupplungssatz;834217;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;834221;1;0,0005;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;834237;5;0,0027;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;834243;36;0,0197;1;0;1;0;1;0;1;0;1;1
479;Kupplungssatz;834272;14;0,0077;1;0;0;0;0;0;1;1;1;1
479;Kupplungssatz;834276;86;0,047;1;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;834276VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834277;2;0,0011;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;834277VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834283;1;0,0005;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;834287;1;0,0005;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;834304;5;0,0027;1;1;1;0;1;0;1;1;0;0
479;Kupplungssatz;834312;63;0,0344;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;834320;3;0,0016;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834322;15;0,0082;1;0;0;0;1;0;1;1;1;0
479;Kupplungssatz;834324;1;0,0005;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;834325;62;0,0339;1;0;1;0;1;0;1;0;1;0
479;Kupplungssatz;834325VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834335;5;0,0027;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;834337;2;0,0011;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834376;3;0,0016;1;0;1;0;1;0;1;1;1;1
479;Kupplungssatz;834383;2;0,0011;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;834385;2;0,0011;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;834386;1;0,0005;1;0;0;1;1;0;1;0;0;0
479;Kupplungssatz;834397;2;0,0011;1;0;0;0;1;0;0;1;0;0
479;Kupplungssatz;834401;1;0,0005;1;0;0;0;1;0;0;1;0;1
479;Kupplungssatz;834406;2;0,0011;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;834411;2;0,0011;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;834423;42;0,023;1;0;1;0;1;0;1;1;1;0
479;Kupplungssatz;834426;6;0,0033;1;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;834427;4;0,0022;1;0;0;1;0;0;1;1;1;1
479;Kupplungssatz;834440;1;0,0005;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;834447;2;0,0011;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;834451;3;0,0016;1;0;0;0;0;0;1;1;0;1
479;Kupplungssatz;834458;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834460;6;0,0033;1;1;1;0;1;0;0;0;1;1
479;Kupplungssatz;834466;3;0,0016;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;834467;1;0,0005;1;0;0;0;1;0;0;1;0;0
479;Kupplungssatz;834468;3;0,0016;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;834476;5;0,0027;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;834476VALEO;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834481;4;0,0022;1;0;1;0;1;0;0;0;1;1
479;Kupplungssatz;834484;1;0,0005;1;1;1;0;0;0;1;0;1;1
479;Kupplungssatz;834489;7;0,0038;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;834491;1;0,0005;1;0;1;0;1;0;0;1;1;0
479;Kupplungssatz;834492;8;0,0044;1;1;1;1;1;0;0;0;0;1
479;Kupplungssatz;834517;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834521;1;0,0005;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;834522;3;0,0016;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;834524;4;0,0022;1;0;0;1;1;0;0;1;0;0
479;Kupplungssatz;834525;5;0,0027;1;0;1;0;0;0;0;1;1;1
479;Kupplungssatz;834529;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834530;4;0,0022;1;1;1;0;1;0;0;1;1;0
479;Kupplungssatz;834532;3;0,0016;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;834537;9;0,0049;1;0;1;0;0;0;0;1;1;0
479;Kupplungssatz;834541;2;0,0011;1;0;1;1;1;0;0;0;0;1
479;Kupplungssatz;834541VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834547;7;0,0038;1;1;1;0;0;0;0;1;1;1
479;Kupplungssatz;834550;2;0,0011;1;1;1;0;1;0;0;0;0;1
479;Kupplungssatz;834563;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;834568;2;0,0011;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;834571;10;0,0055;1;0;1;0;0;0;0;0;1;1
479;Kupplungssatz;834578;2;0,0011;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834579;3;0,0016;1;1;1;0;0;0;0;0;0;1
479;Kupplungssatz;834583;1;0,0005;1;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;834585;2;0,0011;1;1;0;1;1;0;1;0;0;0
479;Kupplungssatz;834586;1;0,0005;1;1;1;0;1;0;1;1;1;0
479;Kupplungssatz;834589;1;0,0005;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;834591;14;0,0077;1;1;0;0;1;0;0;1;1;0
479;Kupplungssatz;834593;7;0,0038;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;834594;14;0,0077;1;1;0;0;1;0;0;1;0;0
479;Kupplungssatz;834596;7;0,0038;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;834597;1;0,0005;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;834598;6;0,0033;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;834600;6;0,0033;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;834613;7;0,0038;1;0;0;0;0;0;0;1;0;0
479;Kupplungssatz;834617;15;0,0082;1;0;0;1;0;0;0;0;1;0
479;Kupplungssatz;834619;3;0,0016;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834622;4;0,0022;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834630;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;834638;6;0,0033;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834649;2;0,0011;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;834650;9;0,0049;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;834669;1;0,0005;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;834700;12;0,0066;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;834732;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;834733;11;0,006;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;835000;1;0,0005;1;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;835003;1;0,0005;1;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;835007;1;0,0005;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;835012;3;0,0016;1;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;835013;1;0,0005;1;0;0;0;1;0;0;1;1;1
479;Kupplungssatz;835026;1;0,0005;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;835028;1;0,0005;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;835035;21;0,0115;1;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;835036;4;0,0022;1;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;835050;1;0,0005;1;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;835057;7;0,0038;1;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;835064;1;0,0005;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;835071;1;0,0005;1;0;0;1;1;0;1;0;1;1
479;Kupplungssatz;835075VAL;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;835101;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;835110;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;835132;1;0,0005;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;835148;1;0,0005;1;0;0;0;0;0;1;1;1;1
479;Kupplungssatz;835153;2;0,0011;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;835159;3;0,0016;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;835167;1;0,0005;1;0;0;1;0;0;1;0;1;1
479;Kupplungssatz;835199;1;0,0005;0;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;835211;1;0,0005;1;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;835253;2;0,0011;0;0;0;1;1;0;1;0;1;1
479;Kupplungssatz;835268;1;0,0005;1;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;836034;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;836055;1;0,0005;0;0;0;0;0;0;0;1;0;0
479;Kupplungssatz;836162;2;0,0011;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;836626;3;0,0016;1;1;0;0;1;0;0;1;0;0
479;Kupplungssatz;836729;4;0,0022;1;0;0;1;0;0;0;1;0;0
