GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;BorgWarner;HERTH+BUSS JAKOPARTS;RYMEC;SACHS
Kupplungssatz;479;26603;26;0,0162;3;8;2;3;9;5;0;2;2;4
Kupplungssatz;479;19037;3;0,0019;1;2;1;2;2;0;0;0;1;1
Kupplungssatz;479;32270;57;0,0356;0;5;2;3;2;0;0;0;2;5
Kupplungssatz;479;29487;10;0,0062;2;4;2;2;13;3;0;1;6;5
Kupplungssatz;479;124242;9;0,0056;0;3;0;2;3;0;0;0;1;2
Kupplungssatz;479;112925;11;0,0069;3;3;2;3;3;0;0;2;3;4
Kupplungssatz;479;14752;2;0,0012;1;1;2;1;1;0;0;0;1;1
Kupplungssatz;479;7116;2;0,0012;3;4;2;2;2;0;0;0;4;4
Kupplungssatz;479;132752;1;0,0006;1;2;6;2;4;0;0;3;0;0
Kupplungssatz;479;17402;14;0,0087;1;2;2;0;7;1;0;1;2;2
Kupplungssatz;479;9005;2;0,0012;2;3;3;3;3;0;0;2;3;3
Kupplungssatz;479;117893;3;0,0019;1;1;1;1;4;1;0;1;0;1
Kupplungssatz;479;15339;7;0,0044;3;4;5;2;4;0;0;2;2;7
Kupplungssatz;479;27989;2;0,0012;0;2;2;1;1;0;0;1;0;1
Kupplungssatz;479;56797;1;0,0006;2;4;2;3;1;3;0;2;2;2
Kupplungssatz;479;7256;1;0,0006;3;8;0;5;5;0;0;0;7;6
Kupplungssatz;479;16626;36;0,0225;5;8;2;5;6;2;0;4;4;5
Kupplungssatz;479;5378;3;0,0019;1;4;2;2;4;2;0;1;0;4
Kupplungssatz;479;108570;1;0,0006;3;3;2;3;5;0;0;2;5;4
Kupplungssatz;479;26636;3;0,0019;1;4;2;1;1;1;0;1;1;1
Kupplungssatz;479;133301;1;0,0006;0;4;0;2;3;0;0;0;0;2
Kupplungssatz;479;10444;1;0,0006;2;2;2;2;3;1;0;2;2;2
Kupplungssatz;479;101058;44;0,0275;2;3;2;3;3;0;0;2;3;1
Kupplungssatz;479;11156;4;0,0025;10;10;8;10;13;2;0;5;16;7
Kupplungssatz;479;58898;1;0,0006;0;1;0;4;3;1;0;0;0;1
Kupplungssatz;479;18289;1;0,0006;0;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;114947;3;0,0019;2;4;1;2;3;0;0;0;2;0
Kupplungssatz;479;32898;1;0,0006;4;3;4;3;4;0;0;1;3;7
Kupplungssatz;479;132654;3;0,0019;1;2;2;2;1;1;0;1;0;2
Kupplungssatz;479;131247;6;0,0037;0;3;0;3;0;0;0;0;2;2
Kupplungssatz;479;23703;3;0,0019;1;1;1;1;1;1;0;0;2;1
Kupplungssatz;479;34441;2;0,0012;1;1;1;1;1;0;0;0;0;0
Kupplungssatz;479;23475;10;0,0062;1;5;2;2;5;2;0;2;3;2
Kupplungssatz;479;11346;15;0,0094;3;5;7;3;6;1;0;1;5;4
Kupplungssatz;479;10623;80;0,05;4;2;1;3;4;2;0;2;3;4
Kupplungssatz;479;33060;133;0,0831;4;8;6;5;6;0;0;2;7;7
Kupplungssatz;479;25909;42;0,0262;1;3;1;1;3;1;0;1;1;2
Kupplungssatz;479;15106;28;0,0175;0;1;1;1;1;0;0;0;1;2
Kupplungssatz;479;31992;35;0,0219;9;10;8;10;14;1;0;5;16;8
Kupplungssatz;479;55508;207;0,1293;4;9;5;6;17;3;0;2;8;9
Kupplungssatz;479;107441;5;0,0031;0;3;1;1;2;0;0;0;0;2
Kupplungssatz;479;19331;22;0,0137;2;7;3;3;4;1;0;1;5;5
Kupplungssatz;479;17370;65;0,0406;1;3;3;2;7;0;0;2;5;4
Kupplungssatz;479;16063;41;0,0256;8;5;7;5;5;1;0;1;5;5
Kupplungssatz;479;1812;3;0,0019;1;2;2;1;3;1;0;0;2;2
Kupplungssatz;479;26609;30;0,0187;10;11;10;10;13;2;0;4;16;11
Kupplungssatz;479;55514;7;0,0044;2;4;2;3;7;0;0;2;5;3
Kupplungssatz;479;30390;64;0,04;3;3;0;3;2;0;0;0;0;3
Kupplungssatz;479;19465;68;0,0425;1;4;2;1;2;1;0;1;1;2
Kupplungssatz;479;19412;31;0,0194;1;8;2;3;7;0;0;1;2;7
Kupplungssatz;479;56801;12;0,0075;1;4;1;2;1;1;0;1;2;2
Kupplungssatz;479;19624;19;0,0119;5;4;2;4;3;6;0;3;3;2
Kupplungssatz;479;33434;38;0,0237;0;3;4;2;5;0;0;0;2;2
Kupplungssatz;479;32257;39;0,0244;0;2;2;3;6;0;0;2;5;3
Kupplungssatz;479;26577;12;0,0075;2;4;3;3;9;0;0;1;7;6
Kupplungssatz;479;17695;55;0,0344;1;6;4;6;7;2;0;0;2;2
Kupplungssatz;479;2142;30;0,0187;2;3;1;2;4;1;0;1;2;4
Kupplungssatz;479;19726;25;0,0156;2;7;3;3;3;1;0;1;5;5
Kupplungssatz;479;17198;12;0,0075;0;0;0;0;4;0;0;0;0;2
Kupplungssatz;479;29803;20;0,0125;4;6;1;7;9;3;0;4;6;6
Kupplungssatz;479;115669;2;0,0012;0;0;0;0;0;0;0;0;2;0
Kupplungssatz;479;17971;27;0,0169;8;10;11;9;15;1;0;7;12;11
Kupplungssatz;479;22519;96;0,06;2;4;3;3;10;0;0;1;5;6
Kupplungssatz;479;7079;7;0,0044;1;4;3;3;7;0;0;2;5;3
Kupplungssatz;479;12894;1;0,0006;1;2;1;0;2;0;0;0;1;1
Kupplungssatz;479;6270;2;0,0012;2;2;2;2;2;0;0;0;2;2
Kupplungssatz;479;58283;13;0,0081;2;4;1;4;4;1;0;0;6;3
Kupplungssatz;479;59312;4;0,0025;2;2;1;1;5;1;0;2;1;7
Kupplungssatz;479;17863;10;0,0062;1;8;2;0;4;0;0;0;2;3
Kupplungssatz;479;19888;15;0,0094;4;6;3;3;5;3;0;1;4;8
Kupplungssatz;479;22940;13;0,0081;5;6;5;5;10;1;0;3;7;6
Kupplungssatz;479;18083;12;0,0075;3;6;4;4;7;0;0;1;5;8
Kupplungssatz;479;18518;22;0,0137;3;8;7;5;11;0;0;1;10;5
Kupplungssatz;479;23181;21;0,0131;0;7;0;3;3;0;0;0;0;3
Kupplungssatz;479;11599;30;0,0187;1;3;1;1;3;0;0;0;1;1
Kupplungssatz;479;17722;13;0,0081;0;4;2;0;3;0;0;0;2;3
Kupplungssatz;479;31568;8;0,005;4;2;1;2;3;3;0;1;0;1
Kupplungssatz;479;54;4;0,0025;1;4;1;3;4;0;0;0;3;2
Kupplungssatz;479;126555;15;0,0094;3;4;1;3;2;0;0;1;2;1
Kupplungssatz;479;24467;12;0,0075;5;6;5;5;7;1;0;3;7;6
Kupplungssatz;479;12435;2;0,0012;2;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;119700;6;0,0037;2;5;6;4;6;0;0;2;2;3
Kupplungssatz;479;30864;2;0,0012;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;120207;11;0,0069;0;3;1;2;3;0;0;0;1;2
Kupplungssatz;479;18481;35;0,0219;6;7;7;6;8;2;0;4;7;6
Kupplungssatz;479;30843;3;0,0019;1;4;0;2;5;0;0;0;0;1
Kupplungssatz;479;106263;8;0,005;3;3;2;3;3;0;0;2;3;4
Kupplungssatz;479;57440;14;0,0087;1;2;1;2;5;0;0;1;1;2
Kupplungssatz;479;129100;1;0,0006;1;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;18929;8;0,005;3;4;1;2;4;2;0;0;4;4
Kupplungssatz;479;16684;33;0,0206;1;1;1;1;0;1;0;1;1;1
Kupplungssatz;479;53399;34;0,0212;4;5;0;3;2;0;0;1;2;0
Kupplungssatz;479;9550;5;0,0031;2;1;1;1;0;1;0;0;0;0
Kupplungssatz;479;114352;1;0,0006;8;6;5;6;9;0;0;4;6;6
Kupplungssatz;479;137217;4;0,0025;0;3;0;2;2;0;0;0;0;0
Kupplungssatz;479;15672;6;0,0037;1;2;1;1;2;2;0;1;1;1
Kupplungssatz;479;20042;6;0,0037;3;2;2;2;3;1;0;0;3;3
Kupplungssatz;479;2159;34;0,0212;3;3;0;3;2;0;0;2;2;1
Kupplungssatz;479;17205;45;0,0281;6;8;8;8;8;3;0;2;8;7
Kupplungssatz;479;58792;10;0,0062;2;4;1;1;2;1;0;1;2;2
Kupplungssatz;479;24243;9;0,0056;8;7;8;6;13;1;0;5;8;6
Kupplungssatz;479;22688;60;0,0375;2;3;3;1;5;0;0;1;4;3
Kupplungssatz;479;120274;2;0,0012;0;0;0;0;2;0;0;0;0;1
Kupplungssatz;479;23354;1;0,0006;3;3;2;2;5;1;0;0;3;3
Kupplungssatz;479;1850;3;0,0019;0;2;0;1;2;0;0;0;1;4
Kupplungssatz;479;26635;2;0,0012;1;4;1;1;1;1;0;1;1;1
Kupplungssatz;479;15539;6;0,0037;1;3;2;1;4;0;0;0;1;1
Kupplungssatz;479;7069;3;0,0019;3;2;1;1;2;0;0;0;1;1
Kupplungssatz;479;17848;81;0,0506;7;6;4;7;8;2;0;0;8;6
Kupplungssatz;479;1443;2;0,0012;0;1;0;1;0;0;0;0;1;1
Kupplungssatz;479;912;1;0,0006;0;3;1;0;1;0;0;0;1;2
Kupplungssatz;479;34751;3;0,0019;0;5;0;0;2;0;0;0;2;1
Kupplungssatz;479;106387;2;0,0012;0;3;2;2;2;0;0;1;1;2
Kupplungssatz;479;145904;2;0,0012;0;2;0;2;0;0;0;0;0;1
Kupplungssatz;479;32691;4;0,0025;1;2;0;0;2;0;0;0;0;0
Kupplungssatz;479;30403;10;0,0062;0;3;1;3;4;1;0;0;5;2
Kupplungssatz;479;15604;15;0,0094;3;3;3;3;3;1;0;3;3;5
Kupplungssatz;479;18265;10;0,0062;8;5;2;2;5;1;0;0;0;5
Kupplungssatz;479;56162;4;0,0025;1;1;1;1;3;1;0;1;1;1
Kupplungssatz;479;19656;21;0,0131;3;5;3;3;4;0;0;0;2;7
Kupplungssatz;479;55073;28;0,0175;1;5;0;1;5;1;0;2;0;1
Kupplungssatz;479;18930;16;0,01;3;4;1;2;4;2;0;0;4;4
Kupplungssatz;479;20634;7;0,0044;1;2;1;1;1;1;0;1;0;1
Kupplungssatz;479;145017;1;0,0006;0;2;0;2;1;0;0;1;0;2
Kupplungssatz;479;23470;8;0,005;1;2;1;1;2;1;0;1;1;1
Kupplungssatz;479;30889;1;0,0006;2;1;0;2;0;0;0;0;0;1
Kupplungssatz;479;130097;1;0,0006;1;1;0;1;1;1;0;0;1;1
Kupplungssatz;479;122141;8;0,005;0;2;0;2;3;0;0;0;0;3
Kupplungssatz;479;29997;204;0,1274;13;16;11;10;21;2;0;5;17;10
Kupplungssatz;479;33839;30;0,0187;1;1;1;1;3;1;0;1;1;2
Kupplungssatz;479;133018;2;0,0012;1;5;0;5;1;0;0;2;5;0
Kupplungssatz;479;114891;63;0,0393;0;5;0;3;2;0;0;0;2;3
Kupplungssatz;479;112130;5;0,0031;1;2;1;2;2;0;0;0;1;2
Kupplungssatz;479;30834;27;0,0169;2;4;1;2;1;0;0;1;2;2
Kupplungssatz;479;31350;17;0,0106;2;3;2;2;2;0;0;0;3;3
Kupplungssatz;479;14983;3;0,0019;5;6;3;7;9;0;0;0;8;6
Kupplungssatz;479;100646;11;0,0069;1;1;1;1;4;1;0;1;1;2
Kupplungssatz;479;106395;8;0,005;0;3;4;1;2;1;0;2;1;4
Kupplungssatz;479;7766;4;0,0025;2;2;1;1;3;0;0;0;2;1
Kupplungssatz;479;33363;7;0,0044;1;1;1;1;3;1;0;1;1;1
Kupplungssatz;479;133799;7;0,0044;1;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;19232;7;0,0044;2;3;2;2;3;0;0;0;3;3
Kupplungssatz;479;8449;7;0,0044;1;4;1;1;2;1;0;1;2;1
Kupplungssatz;479;7262;2;0,0012;0;3;0;0;2;0;0;0;3;2
Kupplungssatz;479;16716;6;0,0037;5;6;0;4;12;0;0;0;4;4
Kupplungssatz;479;107811;13;0,0081;2;3;6;0;4;1;0;2;3;3
Kupplungssatz;479;131237;7;0,0044;0;3;0;2;0;0;0;0;2;2
Kupplungssatz;479;9306;18;0,0112;2;2;4;2;2;0;0;1;2;3
Kupplungssatz;479;9132;1;0,0006;0;2;0;0;2;0;0;0;0;2
Kupplungssatz;479;16879;5;0,0031;0;2;2;0;2;0;0;0;2;1
Kupplungssatz;479;18192;28;0,0175;0;3;2;3;4;0;0;0;2;5
Kupplungssatz;479;15103;2;0,0012;1;2;1;0;1;0;0;0;1;3
Kupplungssatz;479;26634;7;0,0044;6;5;2;3;1;1;0;1;2;1
Kupplungssatz;479;115182;11;0,0069;0;3;1;2;4;1;0;2;1;2
Kupplungssatz;479;122136;6;0,0037;1;4;1;2;5;1;0;2;0;2
Kupplungssatz;479;136029;1;0,0006;0;3;0;2;0;0;0;0;0;0
Kupplungssatz;479;53302;7;0,0044;1;3;2;2;1;1;0;1;2;1
Kupplungssatz;479;2764;1;0,0006;0;3;0;2;1;0;0;0;2;3
Kupplungssatz;479;118646;6;0,0037;0;5;2;3;4;0;0;2;2;4
Kupplungssatz;479;7039;1;0,0006;0;0;0;0;0;0;0;0;1;0
Kupplungssatz;479;28280;5;0,0031;2;4;2;3;4;0;0;2;1;6
Kupplungssatz;479;8208;9;0,0056;0;4;0;2;3;0;0;1;1;2
Kupplungssatz;479;107968;9;0,0056;1;5;0;5;1;0;0;2;5;0
Kupplungssatz;479;5721;1;0,0006;1;4;7;3;5;1;0;1;3;4
Kupplungssatz;479;130594;4;0,0025;0;2;0;2;3;0;0;0;0;3
Kupplungssatz;479;107760;5;0,0031;3;3;2;3;4;0;0;2;5;3
Kupplungssatz;479;59716;54;0,0337;2;4;1;2;3;0;0;1;3;3
Kupplungssatz;479;141271;38;0,0237;0;2;0;2;0;0;0;0;0;2
Kupplungssatz;479;58607;6;0,0037;2;4;0;1;2;2;0;0;3;3
Kupplungssatz;479;59583;13;0,0081;0;1;0;1;1;1;0;1;1;2
Kupplungssatz;479;9066;6;0,0037;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;118498;2;0,0012;4;5;1;5;3;0;0;1;0;0
Kupplungssatz;479;4682;5;0,0031;10;11;11;5;9;1;0;1;13;10
Kupplungssatz;479;111861;32;0,02;0;3;0;2;4;0;0;0;3;1
Kupplungssatz;479;11968;4;0,0025;3;3;8;3;2;1;0;2;5;3
Kupplungssatz;479;20068;27;0,0169;2;2;4;2;7;2;0;2;2;4
Kupplungssatz;479;33852;8;0,005;2;5;4;2;4;0;0;1;4;4
Kupplungssatz;479;24303;4;0,0025;3;3;3;4;4;0;0;1;2;6
Kupplungssatz;479;16191;17;0,0106;1;2;1;2;3;0;0;0;2;4
Kupplungssatz;479;15640;50;0,0312;1;3;1;1;3;0;0;0;1;1
Kupplungssatz;479;125488;3;0,0019;2;1;1;1;5;0;0;0;0;0
Kupplungssatz;479;132160;1;0,0006;1;0;1;1;0;0;0;0;2;2
Kupplungssatz;479;31316;9;0,0056;3;6;4;5;9;1;0;1;7;8
Kupplungssatz;479;1053;5;0,0031;0;3;1;1;4;1;0;1;2;0
Kupplungssatz;479;117015;4;0,0025;2;4;1;2;1;1;0;2;2;2
Kupplungssatz;479;19960;14;0,0087;5;6;5;5;7;1;0;3;7;6
Kupplungssatz;479;28207;2;0,0012;6;7;5;6;10;1;0;4;7;8
Kupplungssatz;479;18341;1;0,0006;1;2;1;0;7;1;0;1;2;2
Kupplungssatz;479;17525;4;0,0025;1;1;2;1;1;1;0;0;1;1
Kupplungssatz;479;16140;1;0,0006;2;0;0;0;0;1;0;0;1;0
Kupplungssatz;479;133516;3;0,0019;1;0;2;0;0;0;0;0;0;1
Kupplungssatz;479;4756;8;0,005;1;1;1;0;2;2;0;0;1;1
Kupplungssatz;479;15149;8;0,005;3;6;0;4;8;0;0;0;4;5
Kupplungssatz;479;15333;42;0,0262;4;5;4;4;7;1;0;0;6;3
Kupplungssatz;479;28238;100;0,0625;2;3;2;2;4;1;0;2;2;2
Kupplungssatz;479;33408;2;0,0012;3;3;0;3;3;0;0;0;0;4
Kupplungssatz;479;3450;1;0,0006;1;1;0;1;1;1;0;0;1;0
Kupplungssatz;479;17750;4;0,0025;1;1;1;1;1;2;0;1;1;1
Kupplungssatz;479;115115;9;0,0056;0;2;1;1;5;0;0;0;0;1
Kupplungssatz;479;28363;1;0,0006;2;2;1;1;4;1;0;0;1;1
Kupplungssatz;479;31011;13;0,0081;0;2;0;2;2;0;0;0;2;4
Kupplungssatz;479;7745;2;0,0012;0;4;2;4;5;0;0;0;3;3
Kupplungssatz;479;17357;15;0,0094;1;3;3;2;7;0;0;2;5;4
Kupplungssatz;479;133511;1;0,0006;1;0;2;0;2;0;0;1;0;0
Kupplungssatz;479;19003;1;0,0006;4;5;4;3;5;1;0;0;6;3
Kupplungssatz;479;10573;9;0,0056;7;8;9;8;13;1;0;5;12;7
Kupplungssatz;479;15442;1;0,0006;3;6;4;5;9;0;0;0;6;6
Kupplungssatz;479;141798;1;0,0006;0;0;0;0;5;2;0;0;0;1
Kupplungssatz;479;14924;1;0,0006;0;2;0;2;1;0;0;0;2;2
Kupplungssatz;479;23695;2;0,0012;0;5;5;3;6;0;0;2;2;4
Kupplungssatz;479;100494;1;0,0006;0;2;0;3;3;0;0;0;0;3
Kupplungssatz;479;55540;11;0,0069;0;2;2;2;2;0;0;0;2;2
Kupplungssatz;479;59071;4;0,0025;0;3;1;2;6;0;0;0;1;4
Kupplungssatz;479;57441;23;0,0144;7;4;1;3;6;3;0;3;5;5
Kupplungssatz;479;17938;30;0,0187;9;11;7;12;12;0;0;2;12;12
Kupplungssatz;479;9009;4;0,0025;6;6;4;5;4;0;0;0;4;0
Kupplungssatz;479;10099;3;0,0019;1;4;2;2;3;0;0;1;3;3
Kupplungssatz;479;28162;6;0,0037;3;3;2;2;3;0;0;0;4;2
Kupplungssatz;479;16094;48;0,03;1;1;0;2;2;1;0;1;1;1
Kupplungssatz;479;4620;1;0,0006;1;3;4;1;4;0;0;0;2;2
Kupplungssatz;479;32993;1;0,0006;3;5;0;0;4;2;0;1;0;1
Kupplungssatz;479;14784;2;0,0012;2;3;0;3;3;0;0;0;3;2
Kupplungssatz;479;20090;5;0,0031;3;7;2;3;7;0;0;0;6;7
Kupplungssatz;479;17873;4;0,0025;0;1;2;1;2;0;0;0;1;1
Kupplungssatz;479;117710;1;0,0006;0;1;0;0;0;0;0;0;0;1
Kupplungssatz;479;12528;17;0,0106;1;4;1;5;3;0;0;0;3;4
Kupplungssatz;479;59803;4;0,0025;0;1;0;1;0;0;0;0;0;2
Kupplungssatz;479;27545;13;0,0081;2;3;2;2;3;0;0;1;1;4
Kupplungssatz;479;107943;3;0,0019;0;1;1;1;3;1;0;1;0;1
Kupplungssatz;479;33153;9;0,0056;4;5;0;6;1;1;0;1;0;5
Kupplungssatz;479;133590;1;0,0006;0;0;1;0;3;0;0;0;0;2
Kupplungssatz;479;15794;1;0,0006;1;1;1;1;2;2;0;1;1;1
Kupplungssatz;479;143138;1;0,0006;3;4;2;2;5;0;0;1;0;0
Kupplungssatz;479;131766;1;0,0006;1;2;0;1;2;1;0;0;1;1
Kupplungssatz;479;140865;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;100453;1;0,0006;3;2;1;2;2;0;0;0;2;1
Kupplungssatz;479;117854;17;0,0106;4;4;2;3;5;3;0;3;5;4
Kupplungssatz;479;19410;2;0,0012;1;8;2;3;5;0;0;1;2;5
Kupplungssatz;479;34916;2;0,0012;1;2;1;2;4;0;0;2;1;6
Kupplungssatz;479;11847;1;0,0006;1;2;1;2;1;0;0;0;1;3
Kupplungssatz;479;8300;1;0,0006;0;0;0;1;0;0;0;0;1;0
Kupplungssatz;479;17666;1;0,0006;1;1;0;0;1;0;0;0;1;0
Kupplungssatz;479;131184;4;0,0025;2;2;2;2;3;0;0;0;3;5
Kupplungssatz;479;18378;60;0,0375;3;3;3;0;3;2;0;1;5;3
Kupplungssatz;479;121186;2;0,0012;0;4;0;2;1;0;0;0;0;2
Kupplungssatz;479;131261;2;0,0012;0;3;0;4;0;0;0;0;2;4
Kupplungssatz;479;8824;1;0,0006;0;1;0;1;0;0;0;0;1;1
Kupplungssatz;479;6319;19;0,0119;3;4;6;1;3;0;0;0;3;3
Kupplungssatz;479;139696;1;0,0006;1;1;0;2;4;0;0;0;0;3
Kupplungssatz;479;8448;3;0,0019;1;4;1;1;0;1;0;1;1;1
Kupplungssatz;479;8998;3;0,0019;2;3;3;3;3;0;0;2;3;3
Kupplungssatz;479;132942;6;0,0037;0;3;0;1;6;0;0;0;1;2
Kupplungssatz;479;22526;1;0,0006;2;4;2;2;2;0;0;1;2;2
Kupplungssatz;479;116453;2;0,0012;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;11340;1;0,0006;4;9;8;6;10;3;0;0;8;7
Kupplungssatz;479;800294;1;0,0006;0;0;0;0;0;0;0;0;0;3
Kupplungssatz;479;12089;18;0,0112;7;5;6;5;8;1;0;4;7;5
Kupplungssatz;479;16058;1;0,0006;1;2;2;1;2;0;0;0;1;1
Kupplungssatz;479;9777;13;0,0081;1;1;1;1;2;1;0;1;1;0
Kupplungssatz;479;19248;5;0,0031;4;2;1;2;2;5;0;1;2;3
Kupplungssatz;479;10059;2;0,0012;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;8730;4;0,0025;1;2;2;1;2;0;0;0;1;2
Kupplungssatz;479;130825;9;0,0056;0;3;1;1;2;0;0;1;1;1
Kupplungssatz;479;9899;1;0,0006;2;2;0;0;4;0;0;0;4;2
Kupplungssatz;479;56264;5;0,0031;4;7;4;5;7;3;0;2;8;5
Kupplungssatz;479;19850;3;0,0019;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;15664;1;0,0006;0;4;0;2;3;0;0;0;2;2
Kupplungssatz;479;132935;3;0,0019;0;4;1;2;5;0;0;0;1;0
Kupplungssatz;479;21156;3;0,0019;1;1;0;1;0;0;0;1;1;1
Kupplungssatz;479;23685;1;0,0006;1;2;3;2;3;2;0;2;3;3
Kupplungssatz;479;129256;1;0,0006;1;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;14964;2;0,0012;0;5;0;0;5;0;0;0;4;4
Kupplungssatz;479;2353;1;0,0006;1;0;0;1;1;0;0;0;1;1
Kupplungssatz;479;6440;1;0,0006;2;2;3;2;2;0;0;0;2;2
Kupplungssatz;479;2149;1;0,0006;1;1;0;1;0;1;0;0;1;1
Kupplungssatz;479;58504;2;0,0012;1;1;0;1;0;0;0;1;0;1
Kupplungssatz;479;33271;7;0,0044;5;7;4;5;6;1;0;1;9;7
Kupplungssatz;479;16245;1;0,0006;1;2;2;0;7;1;0;1;2;2
Kupplungssatz;479;58365;4;0,0025;2;2;1;1;2;0;0;1;2;2
Kupplungssatz;479;118978;4;0,0025;0;2;0;3;0;0;0;0;0;2
Kupplungssatz;479;12471;3;0,0019;1;1;1;1;1;0;0;0;0;1
Kupplungssatz;479;20717;1;0,0006;0;0;0;0;0;2;0;0;0;1
Kupplungssatz;479;126055;2;0,0012;0;0;0;1;0;0;0;0;0;0
Kupplungssatz;479;19967;1;0,0006;5;6;5;5;8;1;0;3;7;6
Kupplungssatz;479;28582;1;0,0006;1;4;1;1;1;1;0;1;0;1
Kupplungssatz;479;32686;2;0,0012;4;3;3;2;3;2;0;3;4;3
Kupplungssatz;479;33262;2;0,0012;3;5;2;4;4;1;0;0;5;2
Kupplungssatz;479;8325;1;0,0006;1;1;1;1;3;1;0;0;1;0
Kupplungssatz;479;19933;3;0,0019;0;2;0;0;3;0;0;0;2;3
Kupplungssatz;479;106226;7;0,0044;3;3;6;3;10;0;0;3;3;6
Kupplungssatz;479;111795;1;0,0006;0;3;0;2;1;0;0;0;0;2
Kupplungssatz;479;53215;1;0,0006;0;0;0;0;2;0;0;0;0;0
Kupplungssatz;479;11134;2;0,0012;3;4;0;1;5;2;0;0;3;3
Kupplungssatz;479;19496;1;0,0006;2;2;1;1;4;0;0;0;2;3
Kupplungssatz;479;19418;1;0,0006;0;6;4;3;4;0;0;0;0;6
Kupplungssatz;479;11236;3;0,0019;1;2;0;0;5;0;0;0;0;2
Kupplungssatz;479;31358;5;0,0031;0;3;1;1;4;0;0;1;1;2
Kupplungssatz;479;34318;1;0,0006;2;4;0;1;4;0;0;1;1;4
Kupplungssatz;479;7898;13;0,0081;1;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;18294;2;0,0012;2;2;1;2;3;0;0;0;2;2
Kupplungssatz;479;19876;7;0,0044;3;3;2;3;3;0;0;0;0;3
Kupplungssatz;479;33392;6;0,0037;0;2;1;2;3;0;0;1;1;3
Kupplungssatz;479;134048;1;0,0006;0;2;0;2;0;0;0;0;0;2
Kupplungssatz;479;3383;1;0,0006;3;2;2;1;1;3;0;0;0;0
Kupplungssatz;479;7720;2;0,0012;0;4;6;1;10;0;0;2;7;8
Kupplungssatz;479;29485;1;0,0006;2;0;0;2;0;1;0;0;0;0
Kupplungssatz;479;31577;1;0,0006;0;7;2;6;3;0;0;0;0;2
Kupplungssatz;479;34132;1;0,0006;1;3;1;1;1;1;0;0;1;4
Kupplungssatz;479;17613;2;0,0012;1;2;1;2;2;0;0;0;2;1
Kupplungssatz;479;10041;2;0,0012;2;2;3;2;4;2;0;0;2;3
Kupplungssatz;479;134483;2;0,0012;2;8;0;3;3;0;0;1;0;0
Kupplungssatz;479;146184;1;0,0006;0;4;0;2;1;0;0;0;0;2
Kupplungssatz;479;7821;1;0,0006;1;1;0;1;1;1;0;0;0;1
Kupplungssatz;479;111914;1;0,0006;1;1;1;1;2;1;0;2;1;1
Kupplungssatz;479;122104;1;0,0006;0;0;2;0;0;0;0;0;6;2
Kupplungssatz;479;126478;2;0,0012;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;17572;76;0,0475;1;3;1;1;3;1;0;1;1;1
Kupplungssatz;479;119523;33;0,0206;3;3;3;2;3;1;0;0;0;3
Kupplungssatz;479;23196;12;0,0075;0;3;3;3;2;2;0;0;2;5
Kupplungssatz;479;18998;9;0,0056;1;2;1;1;7;1;0;1;2;2
Kupplungssatz;479;16336;6;0,0037;1;2;2;1;6;1;0;1;2;1
Kupplungssatz;479;57281;147;0,0918;7;6;4;7;6;3;0;4;6;4
Kupplungssatz;479;5887;213;0,133;4;4;4;3;3;1;0;2;2;1
Kupplungssatz;479;15989;235;0,1468;1;2;1;2;3;2;0;2;2;2
Kupplungssatz;479;59291;3;0,0019;2;1;0;1;4;2;0;1;1;1
Kupplungssatz;479;136389;2;0,0012;1;1;0;0;1;0;0;0;0;1
Kupplungssatz;479;122973;7;0,0044;1;1;1;1;4;1;0;1;1;1
Kupplungssatz;479;49683;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;23080;21;0,0131;2;2;3;2;2;1;0;2;2;4
Kupplungssatz;479;31059;41;0,0256;1;4;2;2;4;0;0;0;2;1
Kupplungssatz;479;33279;138;0,0862;3;3;3;3;7;0;0;3;5;7
Kupplungssatz;479;33338;26;0,0162;1;3;2;2;4;0;0;1;4;4
Kupplungssatz;479;19701;5;0,0031;4;2;1;2;2;1;0;0;3;1
Kupplungssatz;479;18979;11;0,0069;2;1;2;1;6;1;0;2;1;1
Kupplungssatz;479;5554;2;0,0012;2;2;2;0;5;0;0;0;2;3
Kupplungssatz;479;22485;34;0,0212;1;1;2;1;1;1;0;1;1;2
Kupplungssatz;479;15338;33;0,0206;2;3;1;3;2;0;0;2;3;3
Kupplungssatz;479;16010;18;0,0112;6;5;7;3;6;0;0;0;5;4
Kupplungssatz;479;1885;8;0,005;1;4;2;2;3;0;0;0;2;2
