GENART;LDATE;DLNR;DLNRBEZ;NARTNR;QTY_POS
479;"2024";32;"SACHS";"3000951427";1799
479;"2024";6;"LuK";"600017200";288
479;"2024";6;"LuK";"620033400";305
479;"2024";6;"LuK";"620309000";492
479;"2024";6;"LuK";"624371533";989
479;"2024";32;"SACHS";"3000822701";304
479;"2024";32;"SACHS";"3000990314";900
479;"2024";32;"SACHS";"3000990624";14
479;"2024";6;"LuK";"620332421";228
479;"2024";6;"LuK";"623081800";124
479;"2024";32;"SACHS";"2290601146";107
479;"2024";32;"SACHS";"3000990248";179
479;"2024";32;"SACHS";"3000990596";154
479;"2024";32;"SACHS";"3000990491";17
479;"2024";32;"SACHS";"3000951914";10
479;"2024";21;"VALEO";"837352";408
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2005176";18
479;"2024";6;"LuK";"621028316";300
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2008088";22
479;"2024";6;"LuK";"600036800";191
479;"2024";6;"LuK";"620344609";46
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2001139";5
479;"2024";32;"SACHS";"3000990549";79
479;"2024";21;"VALEO";"837106";403
479;"2024";6;"LuK";"619241200";43
479;"2024";32;"SACHS";"3000990377";93
479;"2024";6;"LuK";"623304121";17
479;"2024";6;"LuK";"623330900";73
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2006025";28
479;"2024";350;"BLUE PRINT";"ADW193067";23
479;"2024";6;"LuK";"600035800";983
479;"2024";32;"SACHS";"3000951952";266
479;"2024";6;"LuK";"624395334";433
479;"2024";6;"LuK";"600023300";65
479;"2024";21;"VALEO";"845060";37
479;"2024";6;"LuK";"622316009";305
479;"2024";6;"LuK";"621221821";369
479;"2024";32;"SACHS";"3000950780";221
479;"2024";6;"LuK";"626309400";1
479;"2024";21;"VALEO";"786019";626
479;"2024";6;"LuK";"600034300";72
479;"2024";6;"LuK";"624334933";84
479;"2024";21;"VALEO";"832268";138
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2001308";20
479;"2024";6;"LuK";"624322619";193
479;"2024";475;"BORG & BECK";"HK2123";6
479;"2024";475;"BORG & BECK";"HK7822";15
479;"2024";475;"BORG & BECK";"HKT1250";1
479;"2024";475;"BORG & BECK";"HK7849";29
479;"2024";475;"BORG & BECK";"HK6825";23
479;"2024";6;"LuK";"622336233";255
479;"2024";6;"LuK";"621314033";216
479;"2024";6;"LuK";"600002400";206
479;"2024";21;"VALEO";"828505";134
479;"2024";32;"SACHS";"3000950754";85
479;"2024";32;"SACHS";"3400700551";125
479;"2024";6;"LuK";"619312300";193
479;"2024";6;"LuK";"600023700";731
479;"2024";6;"LuK";"624354233";44
479;"2024";21;"VALEO";"826696";375
479;"2024";6;"LuK";"624316309";102
479;"2024";6;"LuK";"620304760";243
479;"2024";350;"BLUE PRINT";"ADT33025";108
479;"2024";32;"SACHS";"3000950082";789
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2007054";9
479;"2024";350;"BLUE PRINT";"ADV183059";270
479;"2024";32;"SACHS";"3000174006";163
479;"2024";21;"VALEO";"801025";1
479;"2024";6;"LuK";"600004800";277
479;"2024";6;"LuK";"624223133";30
479;"2024";32;"SACHS";"3000970073";760
479;"2024";6;"LuK";"624354709";283
479;"2024";32;"SACHS";"3000771001";522
479;"2024";166;"AISIN";"KT337RB";10
479;"2024";6;"LuK";"623315033";165
479;"2024";350;"BLUE PRINT";"ADV183034";162
479;"2024";4834;"FARE SA";"9966";22
479;"2024";21;"VALEO";"786080";70
479;"2024";21;"VALEO";"826843";135
479;"2024";32;"SACHS";"3000954445";213
479;"2024";21;"VALEO";"828479";8
479;"2024";399;"EXEDY";"MZK2121";1
479;"2024";470;"MAPA";"005190000";3
479;"2024";470;"MAPA";"000230508";2
479;"2024";190;"NATIONAL";"CK9786";1
479;"2024";399;"EXEDY";"RNK2056";7
479;"2024";6;"LuK";"626302633";184
479;"2024";32;"SACHS";"2290601156";109
479;"2024";350;"BLUE PRINT";"ADP153034";45
479;"2024";6;"LuK";"621314009";102
479;"2024";6;"LuK";"623319600";29
479;"2024";6;"LuK";"624401109";594
479;"2024";399;"EXEDY";"DHK2056";114
479;"2024";399;"EXEDY";"SZK2082";106
479;"2024";6;"LuK";"624320833";8
479;"2024";399;"EXEDY";"TYK2243";132
479;"2024";6;"LuK";"623323600";134
479;"2024";21;"VALEO";"828454";510
479;"2024";21;"VALEO";"845077";109
479;"2024";6;"LuK";"623341500";101
479;"2024";6;"LuK";"624218700";19
479;"2024";6;"LuK";"624308500";191
479;"2024";6;"LuK";"624325233";109
479;"2024";21;"VALEO";"826321";23
479;"2024";21;"VALEO";"826435";95
479;"2024";21;"VALEO";"828053";229
479;"2024";21;"VALEO";"826709";50
479;"2024";6;"LuK";"618114900";40
479;"2024";6;"LuK";"619306100";164
479;"2024";6;"LuK";"620116609";310
479;"2024";6;"LuK";"620161200";329
479;"2024";6;"LuK";"620317900";208
479;"2024";21;"VALEO";"826227";17
479;"2024";21;"VALEO";"826466";134
479;"2024";21;"VALEO";"826870";95
479;"2024";21;"VALEO";"826993";86
479;"2024";21;"VALEO";"834085";425
479;"2024";21;"VALEO";"834150";101
479;"2024";399;"EXEDY";"MBK2082";63
479;"2024";21;"VALEO";"009275";24
479;"2024";21;"VALEO";"826723";285
479;"2024";21;"VALEO";"828063";353
479;"2024";21;"VALEO";"832119";44
479;"2024";6;"LuK";"620229509";28
479;"2024";399;"EXEDY";"NSK2102";101
479;"2024";6;"LuK";"620034200";38
479;"2024";21;"VALEO";"828353";2
479;"2024";32;"SACHS";"3000951565";43
479;"2024";399;"EXEDY";"TYK2107";17
479;"2024";21;"VALEO";"801620";42
479;"2024";32;"SACHS";"3000951389";72
479;"2024";399;"EXEDY";"MZK2135SMF";29
479;"2024";21;"VALEO";"826713";58
479;"2024";32;"SACHS";"3000954232";5
479;"2024";6;"LuK";"623199960";53
479;"2024";6;"LuK";"624277060";88
479;"2024";21;"VALEO";"828478";10
479;"2024";21;"VALEO";"828918";11
479;"2024";21;"VALEO";"835068";24
479;"2024";21;"VALEO";"837575";37
479;"2024";32;"SACHS";"3000329001";50
479;"2024";399;"EXEDY";"MZK2063";6
479;"2024";399;"EXEDY";"TYK2193";22
479;"2024";399;"EXEDY";"MZK2128";23
479;"2024";399;"EXEDY";"HCK2014";11
479;"2024";6;"LuK";"600023200";157
479;"2024";32;"SACHS";"3000951970";7
479;"2024";32;"SACHS";"3000950675";297
479;"2024";6;"LuK";"622303600";433
479;"2024";6;"LuK";"624405833";226
479;"2024";32;"SACHS";"3000004002";21
479;"2024";32;"SACHS";"3000950629";11
479;"2024";32;"SACHS";"3000951259";74
479;"2024";166;"AISIN";"KT316B";53
479;"2024";6;"LuK";"623315909";115
479;"2024";350;"BLUE PRINT";"ADBP300087";12
479;"2024";6;"LuK";"619303500";79
479;"2024";32;"SACHS";"3000950927";53
479;"2024";6;"LuK";"600023900";268
479;"2024";21;"VALEO";"821434";8
479;"2024";32;"SACHS";"3000436001";63
479;"2024";32;"SACHS";"3000951196";28
479;"2024";32;"SACHS";"3000951519";46
479;"2024";32;"SACHS";"3000950083";323
479;"2024";32;"SACHS";"2290601065";147
479;"2024";350;"BLUE PRINT";"ADN130129";18
479;"2024";421;"COMLINE";"ECK057";6
479;"2024";21;"VALEO";"826374";19
479;"2024";475;"BORG & BECK";"HK7427";11
479;"2024";475;"BORG & BECK";"HK2391";4
479;"2024";475;"BORG & BECK";"HK2846";6
479;"2024";6;"LuK";"623313109";191
479;"2024";21;"VALEO";"845049";37
479;"2024";6;"LuK";"623297609";192
479;"2024";21;"VALEO";"845048";19
479;"2024";21;"VALEO";"845189";31
479;"2024";350;"BLUE PRINT";"ADC430123";1
479;"2024";350;"BLUE PRINT";"ADN130248";129
479;"2024";350;"BLUE PRINT";"ADT330122";34
479;"2024";350;"BLUE PRINT";"ADZ93005";2
479;"2024";6;"LuK";"622344433";34
479;"2024";6;"LuK";"624373109";60
479;"2024";6;"LuK";"624389700";205
479;"2024";21;"VALEO";"832109";13
479;"2024";32;"SACHS";"3000951598";151
479;"2024";350;"BLUE PRINT";"ADG030122";1
479;"2024";350;"BLUE PRINT";"ADV183054";53
479;"2024";350;"BLUE PRINT";"ADR163049";225
479;"2024";32;"SACHS";"3000970042";109
479;"2024";156;"JAPANPARTS";"KF626";74
479;"2024";6;"LuK";"625307600";210
479;"2024";21;"VALEO";"832258";96
479;"2024";6;"LuK";"621300609";383
479;"2024";6;"LuK";"622332900";328
479;"2024";21;"VALEO";"801143";5
479;"2024";21;"VALEO";"821276";17
479;"2024";32;"SACHS";"3000270001";3
479;"2024";32;"SACHS";"3000990085";147
479;"2024";6;"LuK";"623372300";49
479;"2024";6;"LuK";"620062400";93
479;"2024";6;"LuK";"626305433";45
479;"2024";6;"LuK";"620331009";91
479;"2024";6;"LuK";"623324134";284
479;"2024";6;"LuK";"624395809";27
479;"2024";32;"SACHS";"3000827301";12
479;"2024";32;"SACHS";"3000950020";133
479;"2024";32;"SACHS";"3000951015";78
479;"2024";475;"BORG & BECK";"HK2833";7
479;"2024";6;"LuK";"600021800";130
479;"2024";399;"EXEDY";"KIK2009";3
479;"2024";6;"LuK";"622322309";126
479;"2024";6;"LuK";"623184500";101
479;"2024";6;"LuK";"623218800";23
479;"2024";6;"LuK";"623355334";54
479;"2024";6;"LuK";"624337409";104
479;"2024";6;"LuK";"626305409";49
479;"2024";6;"LuK";"628317100";30
479;"2024";21;"VALEO";"009242";13
479;"2024";21;"VALEO";"801038";12
479;"2024";399;"EXEDY";"TYK2268";2
479;"2024";6;"LuK";"627304233";221
479;"2024";32;"SACHS";"3000951630";135
479;"2024";32;"SACHS";"3000951781";11
479;"2024";475;"BORG & BECK";"HK2121";7
479;"2024";475;"BORG & BECK";"HK2360";6
479;"2024";475;"BORG & BECK";"HK8593";4
479;"2024";6;"LuK";"623321319";41
479;"2024";166;"AISIN";"KT348A";6
479;"2024";32;"SACHS";"3000950799";53
479;"2024";32;"SACHS";"3000990464";13
479;"2024";475;"BORG & BECK";"HKT1046";6
479;"2024";21;"VALEO";"826300";77
479;"2024";6;"LuK";"619304960";16
479;"2024";6;"LuK";"624319000";35
479;"2024";32;"SACHS";"3400700446";37
479;"2024";248;"NIPPARTS";"J2003042";1
479;"2024";32;"SACHS";"2290601130";254
479;"2024";32;"SACHS";"2290601150";229
479;"2024";32;"SACHS";"3400700378";3
479;"2024";6;"LuK";"619028600";13
479;"2024";6;"LuK";"621301422";120
479;"2024";32;"SACHS";"2290601119";85
479;"2024";6;"LuK";"600027400";139
479;"2024";350;"BLUE PRINT";"ADN130250";48
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2000367";85
479;"2024";32;"SACHS";"3000990199";83
479;"2024";6;"LuK";"620303109";114
479;"2024";21;"VALEO";"837071";91
479;"2024";6;"LuK";"624394534";97
479;"2024";6;"LuK";"600032500";61
479;"2024";32;"SACHS";"3000990526";148
479;"2024";6;"LuK";"622346900";46
479;"2024";470;"MAPA";"001235400";33
479;"2024";470;"MAPA";"004215800";28
479;"2024";32;"SACHS";"3000951471";93
479;"2024";4828;"RYMEC";"JT18271032";83
479;"2024";21;"VALEO";"834618";57
479;"2024";350;"BLUE PRINT";"ADV183089";389
479;"2024";4828;"RYMEC";"JT1118";38
479;"2024";156;"JAPANPARTS";"KF840";91
479;"2024";156;"JAPANPARTS";"KF851";79
479;"2024";350;"BLUE PRINT";"ADB113017";125
479;"2024";350;"BLUE PRINT";"ADBP300119";21
479;"2024";350;"BLUE PRINT";"ADG030105";69
479;"2024";350;"BLUE PRINT";"ADG030123C";55
479;"2024";156;"JAPANPARTS";"KF1059";95
479;"2024";350;"BLUE PRINT";"ADT330272";100
479;"2024";32;"SACHS";"2289000257";344
479;"2024";6;"LuK";"620311800";60
479;"2024";201;"KAVO PARTS";"CP1173";71
479;"2024";201;"KAVO PARTS";"CP7021";32
479;"2024";4828;"RYMEC";"JT1520";172
479;"2024";4828;"RYMEC";"JT1734";18
479;"2024";4828;"RYMEC";"JT7805042";130
479;"2024";4828;"RYMEC";"JT9485";144
479;"2024";32;"SACHS";"3000950657";42
479;"2024";4828;"RYMEC";"JT1718";11
479;"2024";350;"BLUE PRINT";"ADBP300150";36
479;"2024";4828;"RYMEC";"JT9533";15
479;"2024";4828;"RYMEC";"JT1429040";57
479;"2024";166;"AISIN";"CKT619RB";70
479;"2024";166;"AISIN";"KT321";27
479;"2024";201;"KAVO PARTS";"CP9037";26
479;"2024";4828;"RYMEC";"JT1843";38
479;"2024";4828;"RYMEC";"JT6541";147
479;"2024";21;"VALEO";"835199";62
479;"2024";350;"BLUE PRINT";"ADW1930135";21
479;"2024";4828;"RYMEC";"JT1353";107
479;"2024";4828;"RYMEC";"JT1600";16
479;"2024";4828;"RYMEC";"JT9423";41
479;"2024";4828;"RYMEC";"SF1007";12
479;"2024";4828;"RYMEC";"JT6713";65
479;"2024";32;"SACHS";"2290601115";127
479;"2024";4828;"RYMEC";"JT19081031";18
479;"2024";32;"SACHS";"3000990558";28
479;"2024";4828;"RYMEC";"SF1069";19
479;"2024";350;"BLUE PRINT";"ADF123099";119
479;"2024";21;"VALEO";"835007";21
479;"2024";4828;"RYMEC";"JT1622";18
479;"2024";21;"VALEO";"786033";32
479;"2024";32;"SACHS";"3000950518";81
479;"2024";32;"SACHS";"3000951702";22
479;"2024";32;"SACHS";"3000970024";11
479;"2024";350;"BLUE PRINT";"ADF123060";30
479;"2024";350;"BLUE PRINT";"ADU173030";12
479;"2024";4828;"RYMEC";"JT1705";21
479;"2024";4828;"RYMEC";"JT16391083";156
479;"2024";4828;"RYMEC";"JT1772";25
479;"2024";4828;"RYMEC";"JT6084";112
479;"2024";4828;"RYMEC";"JT7923002";49
479;"2024";4828;"RYMEC";"SF1017017";71
479;"2024";21;"VALEO";"826419";43
479;"2024";350;"BLUE PRINT";"ADBP300056";60
479;"2024";350;"BLUE PRINT";"ADBP300184";5
479;"2024";4828;"RYMEC";"JT1077";85
479;"2024";4828;"RYMEC";"JT1722";47
479;"2024";21;"VALEO";"832149";38
479;"2024";32;"SACHS";"3000950845";19
479;"2024";32;"SACHS";"3000951646";131
479;"2024";21;"VALEO";"827480";130
479;"2024";350;"BLUE PRINT";"ADW193063";116
479;"2024";4828;"RYMEC";"JT1544";48
479;"2024";4828;"RYMEC";"JT1732";35
479;"2024";156;"JAPANPARTS";"KF631";66
479;"2024";4828;"RYMEC";"JT17891031";49
479;"2024";4828;"RYMEC";"JT1869042";36
479;"2024";4828;"RYMEC";"JT7276032";6
479;"2024";6;"LuK";"623119700";48
479;"2024";6;"LuK";"622153000";10
479;"2024";350;"BLUE PRINT";"ADU173024";28
479;"2024";166;"AISIN";"KEVO01R";15
479;"2024";4828;"RYMEC";"JT1057";3
479;"2024";32;"SACHS";"3000990132";60
479;"2024";4828;"RYMEC";"JT1869";48
479;"2024";6;"LuK";"624341633";158
479;"2024";32;"SACHS";"2290601016";60
479;"2024";4828;"RYMEC";"JT6399";66
479;"2024";6;"LuK";"624194200";10
479;"2024";21;"VALEO";"826201";27
479;"2024";32;"SACHS";"3000950743";126
479;"2024";4828;"RYMEC";"JT6040";47
479;"2024";21;"VALEO";"845151";15
479;"2024";4828;"RYMEC";"JT15851083";82
479;"2024";21;"VALEO";"821323";44
479;"2024";21;"VALEO";"834451";30
479;"2024";32;"SACHS";"3000990559";27
479;"2024";350;"BLUE PRINT";"ADK83058";196
479;"2024";4828;"RYMEC";"JT1546";139
479;"2024";4828;"RYMEC";"JT1621";25
479;"2024";4828;"RYMEC";"JT1674044";3
479;"2024";32;"SACHS";"3000951222";26
479;"2024";156;"JAPANPARTS";"KF438";23
479;"2024";4828;"RYMEC";"JT1727";17
479;"2024";6;"LuK";"624352333";47
479;"2024";32;"SACHS";"3000334001";48
479;"2024";350;"BLUE PRINT";"ADK83028";32
479;"2024";156;"JAPANPARTS";"KF148";21
479;"2024";166;"AISIN";"KT320B";57
479;"2024";21;"VALEO";"834209";19
479;"2024";350;"BLUE PRINT";"ADW193088";27
479;"2024";4828;"RYMEC";"JT1830056";4
479;"2024";32;"SACHS";"3000951150";11
479;"2024";6;"LuK";"622333534";26
479;"2024";6;"LuK";"623321633";61
479;"2024";6;"LuK";"624326434";75
479;"2024";4828;"RYMEC";"JT1616";4
479;"2024";4828;"RYMEC";"JT1734060";35
479;"2024";4828;"RYMEC";"JT17181043";13
479;"2024";32;"SACHS";"2290601003";33
479;"2024";350;"BLUE PRINT";"ADP153063";43
479;"2024";6;"LuK";"600015300";83
479;"2024";6;"LuK";"624329533";71
479;"2024";6;"LuK";"624344009";25
479;"2024";6;"LuK";"624374833";74
479;"2024";21;"VALEO";"786031";124
479;"2024";21;"VALEO";"834178";43
479;"2024";4828;"RYMEC";"JT1131";22
479;"2024";4828;"RYMEC";"JT6811";29
479;"2024";4828;"RYMEC";"JT7511";53
479;"2024";4828;"RYMEC";"JT9741";50
479;"2024";32;"SACHS";"3000990531";51
479;"2024";6;"LuK";"624407409";48
479;"2024";4828;"RYMEC";"JT16461083";16
479;"2024";6;"LuK";"624407800";64
479;"2024";350;"BLUE PRINT";"ADV1830126";6
479;"2024";32;"SACHS";"3000724001";193
479;"2024";350;"BLUE PRINT";"ADW193057";47
479;"2024";4828;"RYMEC";"JT1629016";54
479;"2024";4828;"RYMEC";"JT66281083";24
479;"2024";4828;"RYMEC";"JT7705";65
479;"2024";6;"LuK";"620252133";16
479;"2024";6;"LuK";"624371034";25
479;"2024";21;"VALEO";"832465";41
479;"2024";21;"VALEO";"837053";46
479;"2024";32;"SACHS";"3000951607";46
479;"2024";32;"SACHS";"3000990532";61
479;"2024";4828;"RYMEC";"JT1757";41
479;"2024";4828;"RYMEC";"JT1804";16
479;"2024";21;"VALEO";"821115";34
479;"2024";32;"SACHS";"2290601045";167
479;"2024";4828;"RYMEC";"JT1618";24
479;"2024";6;"LuK";"622323700";34
479;"2024";6;"LuK";"624335833";80
479;"2024";156;"JAPANPARTS";"KF473";19
479;"2024";350;"BLUE PRINT";"ADK83024";114
479;"2024";4828;"RYMEC";"JT6585";18
479;"2024";32;"SACHS";"3000181001";115
479;"2024";350;"BLUE PRINT";"ADH23086";65
479;"2024";6;"LuK";"622315133";306
479;"2024";32;"SACHS";"3090600004";8
479;"2024";32;"SACHS";"3000951906";23
479;"2024";21;"VALEO";"826681";17
479;"2024";21;"VALEO";"845070";18
479;"2024";350;"BLUE PRINT";"ADBP300044";14
479;"2024";4828;"RYMEC";"JT6418";22
479;"2024";32;"SACHS";"3000950661";102
479;"2024";156;"JAPANPARTS";"KF464";19
479;"2024";350;"BLUE PRINT";"ADW193052";15
479;"2024";21;"VALEO";"821099";32
479;"2024";4828;"RYMEC";"JT1740";10
479;"2024";4828;"RYMEC";"JT8469";5
479;"2024";156;"JAPANPARTS";"KF636";4
479;"2024";4828;"RYMEC";"JT1678";24
479;"2024";4828;"RYMEC";"JT1636029";14
479;"2024";4828;"RYMEC";"JT6273";7
479;"2024";4828;"RYMEC";"JT9429";24
479;"2024";21;"VALEO";"828007";78
479;"2024";21;"VALEO";"845011";4
479;"2024";32;"SACHS";"3000954076";24
479;"2024";350;"BLUE PRINT";"ADG030213";8
479;"2024";21;"VALEO";"828084";4
479;"2024";161;"TRW";"MSK211";5
479;"2024";4828;"RYMEC";"JT7788";12
479;"2024";21;"VALEO";"821098";38
479;"2024";4828;"RYMEC";"JT6574002";16
479;"2024";4828;"RYMEC";"DF3008";14
479;"2024";4828;"RYMEC";"JT1899";4
479;"2024";1210;"_del_CARBOX";"CK811M";27
479;"2024";6;"LuK";"624115500";6
479;"2024";6;"LuK";"624317809";92
479;"2024";6;"LuK";"624376009";16
479;"2024";1138;"KLITECH";"CK857RW";23
479;"2024";1210;"_del_CARBOX";"CK469M";9
479;"2024";1210;"_del_CARBOX";"CK838M";50
479;"2024";1210;"_del_CARBOX";"CK846M";30
479;"2024";1210;"_del_CARBOX";"CK876M";45
479;"2024";6;"LuK";"619317100";15
479;"2024";21;"VALEO";"877339";35
479;"2024";32;"SACHS";"3000951924";3
479;"2024";1138;"KLITECH";"CK836RW";21
479;"2024";1210;"_del_CARBOX";"CK833M";27
479;"2024";32;"SACHS";"3000990575";23
479;"2024";1210;"_del_CARBOX";"CK204M";20
479;"2024";1210;"_del_CARBOX";"CK205M";18
479;"2024";1210;"_del_CARBOX";"CK403M";17
479;"2024";1210;"_del_CARBOX";"CK413M";11
479;"2024";1210;"_del_CARBOX";"CK418M";6
479;"2024";1210;"_del_CARBOX";"CK456M";13
479;"2024";1210;"_del_CARBOX";"CK608M";18
479;"2024";21;"VALEO";"877345";21
479;"2024";21;"VALEO";"834470";22
479;"2024";166;"AISIN";"KH070";39
479;"2024";201;"KAVO PARTS";"CP2086";11
479;"2024";21;"VALEO";"786009";34
479;"2024";6;"LuK";"624373509";44
479;"2024";21;"VALEO";"801976";26
479;"2024";32;"SACHS";"3000704001";28
479;"2024";4561;"WESTLAKE";"WRN005";54
479;"2024";4561;"WESTLAKE";"WVW036";20
479;"2024";4561;"WESTLAKE";"WOV005";3
479;"2024";32;"SACHS";"3000844101";2
479;"2024";32;"SACHS";"3000990550";51
479;"2024";6;"LuK";"624405100";166
479;"2024";32;"SACHS";"3000951939";47
479;"2024";32;"SACHS";"3000990017";4
479;"2024";32;"SACHS";"3000990027";22
479;"2024";32;"SACHS";"3400126002";3
479;"2024";32;"SACHS";"3400700549";17
479;"2024";4561;"WESTLAKE";"WNS014";4
479;"2024";4561;"WESTLAKE";"WVW035";31
479;"2024";4561;"WESTLAKE";"WVW073F";8
479;"2024";6;"LuK";"628322100";46
479;"2024";4561;"WESTLAKE";"WVW053";2
479;"2024";21;"VALEO";"801076";12
479;"2024";32;"SACHS";"3000825901";18
479;"2024";4561;"WESTLAKE";"WCP028";16
479;"2024";4561;"WESTLAKE";"WNS030";3
479;"2024";4561;"WESTLAKE";"WMT025";2
479;"2024";286;"KAWE";"961371";1
479;"2024";21;"VALEO";"826747";10
479;"2024";6;"LuK";"600032200";65
479;"2024";350;"BLUE PRINT";"ADR163017";30
479;"2024";4869;"RED-LINE";"25MI080";1
479;"2024";6;"LuK";"622092660";38
479;"2024";6;"LuK";"622165000";6
479;"2024";6;"LuK";"622209100";31
479;"2024";6;"LuK";"620312800";13
479;"2024";21;"VALEO";"828385";17
479;"2024";6;"LuK";"620097460";11
479;"2024";21;"VALEO";"826100";58
479;"2024";6;"LuK";"640300618";48
479;"2024";21;"VALEO";"827417";6
479;"2024";21;"VALEO";"821116";23
479;"2024";21;"VALEO";"837055";41
479;"2024";166;"AISIN";"KN148";10
479;"2024";166;"AISIN";"KN234R";4
479;"2024";166;"AISIN";"KT233A";29
479;"2024";166;"AISIN";"KY055";38
479;"2024";166;"AISIN";"SWT378";14
479;"2024";6;"LuK";"600004600";4
479;"2024";6;"LuK";"643308800";11
479;"2024";6;"LuK";"643328400";11
479;"2024";32;"SACHS";"3000951955";80
479;"2024";399;"EXEDY";"DHK2025";6
479;"2024";6;"LuK";"623374134";134
479;"2024";32;"SACHS";"3400700646";52
479;"2024";6;"LuK";"625303833";36
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2000802";18
479;"2024";6;"LuK";"600020800";4
479;"2024";6;"LuK";"624337633";3
479;"2024";6;"LuK";"624342233";9
479;"2024";21;"VALEO";"834088";34
479;"2024";21;"VALEO";"834449";11
479;"2024";21;"VALEO";"837390";35
479;"2024";32;"SACHS";"3000950635";49
479;"2024";32;"SACHS";"3000951197";63
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J20005007";182
479;"2024";4376;"AUSTRALIAN CLUTCH";"GCKAU002";1
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2000810";27
479;"2024";21;"VALEO";"832447";4
479;"2024";32;"SACHS";"3000951492";10
479;"2024";32;"SACHS";"3000951960";11
479;"2024";32;"SACHS";"3000990401";34
479;"2024";32;"SACHS";"3000990540";18
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2008018";32
479;"2024";127;"NK";"133037";19
479;"2024";4828;"RYMEC";"JT1440";17
479;"2024";32;"SACHS";"2290601113";11
479;"2024";21;"VALEO";"837303";47
479;"2024";6;"LuK";"600022600";250
479;"2024";6;"LuK";"623380000";61
479;"2024";166;"AISIN";"KY051A";5
479;"2024";32;"SACHS";"3400700507";8
479;"2024";32;"SACHS";"3400700693";9
479;"2024";399;"EXEDY";"DHK2008";1
479;"2024";21;"VALEO";"801417";12
479;"2024";6;"LuK";"624356109";162
479;"2024";32;"SACHS";"3000951810";10
479;"2024";6;"LuK";"623097200";5
479;"2024";6;"LuK";"620322433";118
479;"2024";6;"LuK";"618314900";102
479;"2024";127;"NK";"132551";9
479;"2024";6;"LuK";"625307133";25
479;"2024";127;"NK";"133648";2
479;"2024";21;"VALEO";"837543";33
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2005058";11
479;"2024";32;"SACHS";"2290601168";36
479;"2024";32;"SACHS";"3000990486";20
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2001310";14
479;"2024";32;"SACHS";"3000990536";31
479;"2024";21;"VALEO";"801454";22
479;"2024";475;"BORG & BECK";"HK6467";4
479;"2024";475;"BORG & BECK";"HK8902";4
479;"2024";21;"VALEO";"834376";51
479;"2024";475;"BORG & BECK";"HKT1068";1
479;"2024";6;"LuK";"623239000";21
479;"2024";32;"SACHS";"3000951604";30
479;"2024";6;"LuK";"624317033";14
479;"2024";6;"LuK";"623324121";37
479;"2024";127;"NK";"134574";1
479;"2024";166;"AISIN";"KEFO27R";1
479;"2024";470;"MAPA";"030200800";19
479;"2024";6;"LuK";"624407033";70
479;"2024";475;"BORG & BECK";"HK2565";12
479;"2024";350;"BLUE PRINT";"ADL143014";50
479;"2024";470;"MAPA";"008190600";36
479;"2024";470;"MAPA";"008190000";28
479;"2024";32;"SACHS";"3000951186";1
479;"2024";350;"BLUE PRINT";"ADT330292";7
479;"2024";32;"SACHS";"3000449001";15
479;"2024";6;"LuK";"600036900";107
479;"2024";21;"VALEO";"834173";1
479;"2024";32;"SACHS";"3400700548";3
479;"2024";399;"EXEDY";"MZK2015";5
479;"2024";399;"EXEDY";"NSK2043";2
479;"2024";6;"LuK";"624193200";28
479;"2024";32;"SACHS";"3000951436";48
479;"2024";399;"EXEDY";"SZK2027";15
479;"2024";32;"SACHS";"3000822801";11
479;"2024";21;"VALEO";"834060";25
479;"2024";350;"BLUE PRINT";"ADT330267";6
479;"2024";350;"BLUE PRINT";"ADM530100";4
479;"2024";6;"LuK";"622027700";4
479;"2024";421;"COMLINE";"ECK303";3
479;"2024";475;"BORG & BECK";"HK2570";1
479;"2024";350;"BLUE PRINT";"ADG03004";7
479;"2024";350;"BLUE PRINT";"ADK83050C";42
479;"2024";421;"COMLINE";"ECK103";32
479;"2024";21;"VALEO";"821799";66
479;"2024";21;"VALEO";"837027";2
479;"2024";350;"BLUE PRINT";"ADG030192";2
479;"2024";421;"COMLINE";"ECK175";2
479;"2024";6;"LuK";"623311000";26
479;"2024";6;"LuK";"620205400";1
479;"2024";32;"SACHS";"3000855401";21
479;"2024";475;"BORG & BECK";"HK6826";10
479;"2024";32;"SACHS";"3000951066";26
479;"2024";32;"SACHS";"3000951764";10
479;"2024";6;"LuK";"623082900";10
479;"2024";475;"BORG & BECK";"HK6797";4
479;"2024";21;"VALEO";"826925";9
479;"2024";21;"VALEO";"821242";2
479;"2024";475;"BORG & BECK";"HK6783";3
479;"2024";21;"VALEO";"826866";33
479;"2024";4675;"STARLINE";"SL3DS1107";70
479;"2024";21;"VALEO";"837473";4
479;"2024";32;"SACHS";"3000950771";4
479;"2024";21;"VALEO";"832449";5
