GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);Schaeffler LuK;VALEO;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BLUE PRINT;EXEDY;WESTLAKE;RYMEC;SACHS
479;Kupplungssatz;2052P3;105;0,0507;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;2052P5;15;0,0072;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;2052P6;74;0,0357;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;2052Q0;44;0,0212;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;2052Q1;30;0,0145;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;2052Q2;10;0,0048;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;2052T3;6;0,0029;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;2052T6;95;0,0458;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;2052T8;4;0,0019;1;0;0;0;1;1;0;0;1;0
479;Kupplungssatz;2052V1;1;0,0005;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;2052V6;1;0,0005;1;1;0;0;1;1;0;1;1;0
479;Kupplungssatz;2052V7;4;0,0019;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;2052W0;2;0,001;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;2052W4;3;0,0014;1;0;0;1;0;1;1;0;1;0
479;Kupplungssatz;2052W6;3;0,0014;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;2052X0;1;0,0005;1;1;0;0;1;1;1;1;1;0
479;Kupplungssatz;2052X1;1;0,0005;1;1;0;0;1;0;0;1;1;0
479;Kupplungssatz;2052X2;20;0,0096;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;2052X3;34;0,0164;1;1;0;0;0;1;1;1;1;1
479;Kupplungssatz;2052X4;16;0,0077;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;2052X5;11;0,0053;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;2052X6;18;0,0087;1;1;0;0;1;1;1;1;0;1
479;Kupplungssatz;2052Y1;8;0,0039;1;1;0;1;1;1;0;1;1;0
479;Kupplungssatz;2052Y5;15;0,0072;1;1;1;1;1;1;1;0;0;1
479;Kupplungssatz;2052Z0;480;0,2316;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;2052Z1;325;0,1568;1;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;2052Z2;64;0,0309;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;2052?E1;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;205301;117;0,0564;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;205302;1;0,0005;1;1;1;1;0;0;0;0;1;1
479;Kupplungssatz;205303;30;0,0145;1;1;1;1;0;1;0;0;1;1
479;Kupplungssatz;205305;11;0,0053;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;205306;35;0,0169;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;205308;27;0,013;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;205309;67;0,0323;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;205310;6;0,0029;1;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;205311;29;0,014;1;1;0;0;0;1;1;1;1;1
479;Kupplungssatz;205312;18;0,0087;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;205313;13;0,0063;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;205314;34;0,0164;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;205315;122;0,0589;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;205316;77;0,0371;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;2055AA;1;0,0005;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;2055AT;69;0,0333;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;2055CE;4;0,0019;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;2055CL;3;0,0014;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;2055EX;4;0,0019;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;2055FJ;1;0,0005;1;1;0;1;1;0;0;1;1;0
479;Kupplungssatz;2055FP;18;0,0087;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;2055FT;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;2055FY;3;0,0014;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;2055FZ;11;0,0053;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;2055GA;41;0,0198;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;2055GC;9;0,0043;0;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;2055GG;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;2055GP;1;0,0005;1;1;0;1;1;0;0;1;1;1
479;Kupplungssatz;2055HC;2;0,001;0;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;2055HE;3;0,0014;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;2055HG;1;0,0005;1;1;0;1;1;0;0;0;1;1
479;Kupplungssatz;2055HP;4;0,0019;0;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;2055HQ;22;0,0106;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;2055HT;8;0,0039;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;2055V2;2;0,001;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;2055W4;7;0,0034;1;1;0;1;0;0;0;1;1;1
479;Kupplungssatz;20566389;3;0,0014;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;205801;10;0,0048;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;205802;5;0,0024;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;205803;2;0,001;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;205808;9;0,0043;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;205809;12;0,0058;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;2064873;2;0,001;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;206494;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;206734;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;206746;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2068840;1;0,0005;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;2070508;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;20717563;1;0,0005;1;0;0;0;0;0;0;1;0;0
479;Kupplungssatz;20733540;4;0,0019;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;20806454;3;0,0014;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;20812540;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;208360;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208505;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208507;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208509;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208514;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208523;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208524;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208543;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;208557;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2085595;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2086481;66;0,0318;1;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;2088325;181;0,0873;1;1;1;0;1;1;0;0;1;1
479;Kupplungssatz;2089152;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;209368;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21011601085;1;0,0005;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;210254;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;210737;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;211274;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2114383;5;0,0024;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;2115219;40;0,0193;1;1;1;1;1;1;0;0;1;1
479;Kupplungssatz;2115663;1;0,0005;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;2115665;13;0,0063;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;2119236;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;211928;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;21202349037;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;21204588471;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;21204607439;1;0,0005;0;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;21207508409;6;0,0029;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207508727;1;0,0005;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207512693;7;0,0034;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;21207526516;1;0,0005;1;1;0;0;0;0;0;1;1;0
479;Kupplungssatz;21207531556;14;0,0068;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;21207531843;19;0,0092;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;21207531844;4;0,0019;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21207531845;49;0,0236;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;21207532057;1;0,0005;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;21207533868;6;0,0029;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207533869;2;0,001;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;21207535593;2;0,001;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21207541634;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207542521;9;0,0043;1;1;0;0;0;1;0;0;0;1
479;Kupplungssatz;21207542523;9;0,0043;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;21207542691;1;0,0005;1;1;1;1;1;1;0;1;1;1
479;Kupplungssatz;21207546375;2;0,001;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21207546376;1;0,0005;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207551327;15;0,0072;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21207551383;23;0,0111;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207551384;11;0,0053;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207551576;37;0,0178;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;21207552656;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;21207553151;1;0,0005;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207553770;6;0,0029;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21207556558;2;0,001;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21207557169;7;0,0034;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;21207557880;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21207559529;2;0,001;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207560121;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21207560203;2;0,001;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207560876;19;0,0092;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;21207561754;97;0,0468;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;21207565745;102;0,0492;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;21207567226;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21207567624;1;0,0005;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;21207567627;1;0,0005;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207567829;2;0,001;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207567839;3;0,0014;1;0;0;0;0;0;0;1;1;0
479;Kupplungssatz;21207567842;5;0,0024;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21207568007;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207568300;2;0,001;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207572842;200;0,0965;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;21207573382;8;0,0039;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207573785;10;0,0048;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207573789;19;0,0092;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;21207573790;2;0,001;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207573791;21;0,0101;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207575069;2;0,001;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207575556;7;0,0034;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207576519;11;0,0053;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207577479;1;0,0005;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207580690;54;0,0261;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21207580691;85;0,041;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;21207583172;1;0,0005;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;21207583195;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207585379;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;21207587368;30;0,0145;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21207587369;2;0,001;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;21207594444;14;0,0068;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;21207599307;192;0,0926;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;21207602731;1;0,0005;1;0;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207603248;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21207621180;4;0,0019;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21207625147;210;0,1013;1;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;21207625149;61;0,0294;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207626561;188;0,0907;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207628091;22;0,0106;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;21207633683;9;0,0043;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21207635808;5;0,0024;1;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;21207637279;128;0,0617;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21207638349;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;21207638466;228;0,11;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21207638466?;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208482598;1;0,0005;1;1;0;0;0;1;0;0;0;1
479;Kupplungssatz;21208600207;3;0,0014;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208600209;23;0,0111;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208600215;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208601637;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208605486;17;0,0082;1;1;0;0;0;1;0;0;0;1
479;Kupplungssatz;21208605488;21;0,0101;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21208606067;159;0,0767;1;1;0;1;0;1;1;0;1;1
479;Kupplungssatz;21208607915;92;0,0444;1;1;1;0;1;1;0;0;1;1
479;Kupplungssatz;21208610628;31;0,015;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;21208631807;380;0,1833;1;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;21208631808;37;0,0178;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21208631809;96;0,0463;1;1;1;0;0;1;0;0;1;1
479;Kupplungssatz;21208631867;1;0,0005;1;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;21208631871;8;0,0039;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21208631999;55;0,0265;1;0;0;0;1;1;1;1;1;1
479;Kupplungssatz;21208638897;80;0,0386;1;1;0;0;0;1;0;1;1;1
479;Kupplungssatz;21208676275;107;0,0516;1;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;21208676276;39;0,0188;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;21208676277;64;0,0309;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;21208676279;50;0,0241;1;1;0;0;0;1;1;0;0;1
479;Kupplungssatz;21208698750;2;0,001;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;212091;7;0,0034;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21209454318;47;0,0227;1;1;0;0;0;1;0;0;0;1
479;Kupplungssatz;21210415938;2;0,001;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211204626;1;0,0005;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211223026;2;0,001;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;21211223096;1;0,0005;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21211223097;7;0,0034;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;21211223101;5;0,0024;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211223102;7;0,0034;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;21211223212;2;0,001;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;21211223240;7;0,0034;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;21211223347;1;0,0005;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;21211223492;2;0,001;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;21211223494;1;0,0005;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;21211223545;20;0,0096;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;21211223546;13;0,0063;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21211223566;3;0,0014;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;21211223567;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;21211223569;22;0,0106;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21211223570;18;0,0087;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21211223571;12;0,0058;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;21211223572;3;0,0014;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211223599;4;0,0019;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21211223602;22;0,0106;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21211223678;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;21211223685;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;21211223690;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211223712;1;0,0005;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;21211225707;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21211225865;4;0,0019;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;212119;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21212228853;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;21212282667;7;0,0034;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21212283089;4;0,0019;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;21212284034;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21212325876;3;0,0014;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217512083;1;0,0005;1;0;0;0;0;0;0;1;1;0
479;Kupplungssatz;21217512329;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21217512474;6;0,0029;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217515087;1;0,0005;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;21217515140;31;0,015;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21217515141;11;0,0053;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21217515146;4;0,0019;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217518897;3;0,0014;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21217519484;2;0,001;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;21217522419;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217523618;59;0,0285;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21217523619;55;0,0265;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21217523620;39;0,0188;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21217523621;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217524970;5;0,0024;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217524974;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217525183;2;0,001;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;21217526267;3;0,0014;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217526268;9;0,0043;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21217526588;3;0,0014;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;21217526590;5;0,0024;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217526600;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217527666;19;0,0092;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;21217527667;9;0,0043;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;21217528208;2;0,001;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217528209;12;0,0058;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21217528211;10;0,0048;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217534150;80;0,0386;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;21217537327;2;0,001;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217567842;1;0,0005;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;21217573046;3;0,0014;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;21217599835;26;0,0125;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;21217603025;1;0,0005;1;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;21217614325;2;0,001;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;21217614326;2;0,001;1;1;0;0;1;1;0;1;1;0
479;Kupplungssatz;21218610627;1;0,0005;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;21218626617;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21218671942;1;0,0005;1;1;0;0;0;0;1;0;0;0
479;Kupplungssatz;21219069010;2;0,001;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;2122500302;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2123157;27;0,013;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;2123162;8;0,0039;1;0;0;0;0;1;0;1;0;1
479;Kupplungssatz;21233160118000;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;212822;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;212830;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21292680;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2132500100;1;0,0005;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;213547;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;213550;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;213560;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;213836;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21422;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2144822;9;0,0043;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;2145233;1;0,0005;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;2145276;1;0,0005;0;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;2146119;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;214806;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21517521360;3;0,0014;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21517521471;3;0,0014;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;21517536725;1;0,0005;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;21517560495;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;21517564026;5;0,0024;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;21517564027;8;0,0039;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;21518657323;7;0,0034;1;1;0;0;0;1;1;0;1;0
479;Kupplungssatz;21518657324;2;0,001;1;1;0;0;0;1;1;0;0;0
479;Kupplungssatz;21526785966;4;0,0019;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;215740;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;21615193;3;0,0014;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;2163969;2;0,001;1;0;0;0;0;0;0;1;1;0
479;Kupplungssatz;2167910403;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;216804;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2168800;1;0,0005;1;0;0;0;1;1;0;0;1;1
479;Kupplungssatz;2169191;10;0,0048;1;1;1;0;1;1;0;0;1;1
479;Kupplungssatz;2172591;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2174376;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;217567;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;217809;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;218295;1;0,0005;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;2182E0;1;0,0005;1;0;0;0;0;0;0;1;0;0
479;Kupplungssatz;2182E2;2;0,001;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;2183452;2;0,001;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;21855012;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;218997;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;2190232;15;0,0072;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;2200055LA1;27;0,013;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;2200055LA1000;9;0,0043;0;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;2200055PF0;2;0,001;1;0;0;0;0;0;0;0;0;1
