GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;ELECTRIC LIFE;Ac Rolcar;VAN WEZEL
1561;Fensterheber;922491;23;0,0642;1;1;0;1;0;1;1;1;1;1
1561;Fensterheber;9224A0;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9224A8;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9224E6;3;0,0084;0;1;0;0;0;0;1;1;1;1
1561;Fensterheber;9224G3;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9224G9;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9224H4;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9224H5;2;0,0056;0;0;0;0;0;0;0;1;1;0
1561;Fensterheber;9224H9;27;0,0754;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;92895;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;93164240;1;0,0028;1;0;1;0;0;0;0;0;1;0
1561;Fensterheber;93164241;3;0,0084;1;0;1;0;0;0;0;0;1;0
1561;Fensterheber;93165969;1;0,0028;1;0;1;0;0;0;1;0;1;0
1561;Fensterheber;93165970;5;0,014;1;0;1;0;0;0;1;0;1;0
1561;Fensterheber;93167945;13;0,0363;0;0;0;1;0;0;0;1;1;1
1561;Fensterheber;93167946;7;0,0195;0;0;0;1;0;0;1;1;1;1
1561;Fensterheber;93168802;3;0,0084;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;93168803;1;0,0028;1;0;1;1;0;0;1;1;0;1
1561;Fensterheber;93171820;3;0,0084;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;93171821;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;93171827;3;0,0084;1;0;0;1;0;0;1;1;1;0
1561;Fensterheber;93174242;1;0,0028;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;93178695;30;0,0838;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;93178696;8;0,0223;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;93184842;2;0,0056;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;93186824;8;0,0223;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;93186825;1;0,0028;1;0;0;1;0;0;1;1;1;1
1561;Fensterheber;93186828;10;0,0279;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;93186829;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;93186830;2;0,0056;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;93189355;5;0,014;1;0;0;1;0;0;1;1;0;0
1561;Fensterheber;93189356;1;0,0028;1;0;0;1;0;0;1;1;0;0
1561;Fensterheber;93192109;1;0,0028;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;93362663;23;0,0642;1;1;1;1;0;0;1;1;0;1
1561;Fensterheber;93362664;17;0,0475;1;1;1;1;0;0;1;1;0;1
1561;Fensterheber;93367905;6;0,0168;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;93367906;10;0,0279;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;93926735;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9412880;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9417200446;1;0,0028;0;0;0;0;1;0;0;0;1;0
1561;Fensterheber;943175;1;0,0028;0;0;0;0;1;0;0;0;0;0
1561;Fensterheber;950309;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;950311;1;0,0028;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;95129326;1;0,0028;1;0;0;1;0;0;0;1;0;0
1561;Fensterheber;9513PSG1;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;9518PSG3;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9518PSG4;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;95194123;1;0,0028;0;0;1;0;1;1;1;0;0;1
1561;Fensterheber;95226745;1;0,0028;1;1;0;1;0;0;0;0;1;1
1561;Fensterheber;95231801;3;0,0084;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;95241801;1;0,0028;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;95241802;2;0,0056;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;95241902;1;0,0028;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;95331701;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;9533PSG1;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;95391701;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;95391801;2;0,0056;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;95391802;2;0,0056;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;9541PSG3POL;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9541PSG5;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;9541PSG6;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;9548PSG5;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;9548PSG6;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;95508037;9;0,0251;1;0;1;1;0;0;1;1;0;1
1561;Fensterheber;95508038;3;0,0084;1;0;1;1;0;0;1;1;0;1
1561;Fensterheber;95508040;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;95509365;3;0,0084;1;1;1;1;0;0;1;1;0;1
1561;Fensterheber;95512982;2;0,0056;1;0;1;1;0;0;1;1;1;0
1561;Fensterheber;95512983;5;0,014;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;95553346203;2;0,0056;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;95554246101;6;0,0168;1;0;1;1;1;0;0;1;0;0
1561;Fensterheber;95554246102;1;0,0028;1;0;0;1;1;0;0;1;0;0
1561;Fensterheber;95554246104;6;0,0168;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;95554246201;3;0,0084;1;0;1;1;1;0;0;1;0;0
1561;Fensterheber;95554246204;5;0,014;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;95602364;1;0,0028;1;1;0;0;0;0;1;0;1;0
1561;Fensterheber;95681701;1;0,0028;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;95851801;1;0,0028;0;0;1;1;1;0;0;1;0;0
1561;Fensterheber;95853346201;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96233470;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9624739;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9624740;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625731;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625735;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9626735;9;0,0251;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9626736;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9626785;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9627785;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9630735;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9630785;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9630786;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96318490;1;0,0028;0;0;0;1;0;0;1;1;1;1
1561;Fensterheber;9637139480;1;0,0028;1;1;0;1;0;0;1;0;1;1
1561;Fensterheber;96485141;2;0,0056;0;0;0;1;0;0;1;1;1;1
1561;Fensterheber;9652735;5;0,014;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652735RK;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652736;5;0,014;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652737;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96541783;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9654735;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9654786;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96548080;1;0,0028;0;1;0;0;0;0;0;0;1;0
1561;Fensterheber;96548081;1;0,0028;0;1;0;0;0;0;0;0;1;0
1561;Fensterheber;96601566;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;96624332;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;96627080;1;0,0028;0;1;0;0;0;0;1;1;0;0
1561;Fensterheber;9666735;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9668731;5;0,014;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9668732;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9673154180;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9673154280;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9673154380;8;0,0223;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9673154480;2;0,0056;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9673154780;5;0,014;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9673155180;12;0,0335;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9673155280;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9675467380;9;0,0251;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;9675898980;11;0,0307;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;9675899080;25;0,0698;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;9675915180;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9675915280;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9675924780;1;0,0028;0;0;1;1;0;0;1;1;1;0
1561;Fensterheber;9677734780;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;9677734880;2;0,0056;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;968100;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;968101;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;968102;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;9685736;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9686618080;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9687123480;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9687511780;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9687618480;1;0,0028;0;1;0;0;0;0;1;1;1;0
1561;Fensterheber;9687735;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96996226;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;970001;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;970002;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;970030;1;0,0028;1;1;1;0;0;0;1;1;1;0
1561;Fensterheber;970034;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;970046;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;970047;4;0,0112;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;970079;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;970083;3;0,0084;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;970214;1;0,0028;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;9737200146;3;0,0084;0;1;0;0;1;0;0;0;0;0
1561;Fensterheber;9737200346;4;0,0112;1;1;0;0;0;0;1;0;0;0
1561;Fensterheber;9737200446;5;0,014;1;1;0;0;0;0;1;0;0;0
1561;Fensterheber;9737201846;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9740735;3;0,0084;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9740736;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9750735;3;0,0084;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;978923;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9800273380;3;0,0084;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;980052;5;0,014;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;980065;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;9802389180;4;0,0112;1;1;0;1;0;1;1;1;1;1
1561;Fensterheber;9802389280;51;0,1424;1;1;0;1;0;1;1;1;1;1
1561;Fensterheber;9802531780;2;0,0056;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9802531980;11;0,0307;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9802581780;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9802581880;8;0,0223;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9802581980;3;0,0084;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9802582080;10;0,0279;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9802602280;1;0,0028;1;0;0;1;0;0;0;1;1;1
1561;Fensterheber;9802617380;19;0,0531;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;9802617780;22;0,0614;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;9802619380;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9804388180;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9804388280;4;0,0112;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9806086880;16;0,0447;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;9806086980;24;0,067;0;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9806087080;9;0,0251;1;1;0;1;0;0;0;1;1;1
1561;Fensterheber;9806087180;9;0,0251;1;1;0;1;0;0;0;1;1;1
1561;Fensterheber;9806088080;7;0,0195;0;1;0;1;1;0;1;1;1;1
1561;Fensterheber;9806088180;5;0,014;0;1;0;1;1;0;1;1;1;1
1561;Fensterheber;9806088380;1;0,0028;0;1;1;1;0;0;0;1;1;1
1561;Fensterheber;9806088480;5;0,014;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9808388580;1;0,0028;0;0;1;0;0;0;1;1;1;0
1561;Fensterheber;9810287780;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;9810488880;4;0,0112;0;0;0;1;0;0;0;1;1;1
1561;Fensterheber;9810488980;8;0,0223;0;0;0;1;0;0;0;1;1;1
1561;Fensterheber;9813093180;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9816272680;1;0,0028;1;0;0;0;0;0;1;1;0;0
1561;Fensterheber;9816273080;2;0,0056;0;1;0;1;0;0;1;1;0;1
1561;Fensterheber;9816273280;8;0,0223;0;1;0;1;0;0;1;1;0;1
1561;Fensterheber;9816273680;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;9816402080;1;0,0028;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;9816402180;2;0,0056;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;9816402280;3;0,0084;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9816402580;12;0,0335;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;9820885080;4;0,0112;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9820885280;2;0,0056;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9826076280;1;0,0028;1;0;1;1;0;0;0;1;1;0
1561;Fensterheber;9826076380;6;0,0168;1;0;1;1;0;0;1;1;1;0
1561;Fensterheber;9826076480;1;0,0028;1;0;0;0;0;0;1;1;1;0
1561;Fensterheber;9826079480;2;0,0056;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9826079580;10;0,0279;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9826080380;2;0,0056;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;9826080480;4;0,0112;0;0;0;1;0;0;1;1;1;1
1561;Fensterheber;9828130680;1;0,0028;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;9829043380;8;0,0223;0;0;1;1;0;0;0;1;1;1
1561;Fensterheber;9829043680;11;0,0307;0;0;1;1;0;0;0;1;1;1
1561;Fensterheber;9829889680;2;0,0056;0;1;1;0;0;0;1;1;1;0
1561;Fensterheber;9829889780;1;0,0028;0;1;1;0;0;0;1;1;1;0
1561;Fensterheber;9830160180;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9830389380;2;0,0056;0;0;0;1;0;0;0;1;1;1
1561;Fensterheber;9840159380;2;0,0056;0;0;1;0;0;0;0;1;1;0
1561;Fensterheber;9840159480;1;0,0028;0;0;1;0;0;0;0;1;1;0
1561;Fensterheber;9840175580;1;0,0028;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;9840175680;2;0,0056;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;9840196880;2;0,0056;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;9840196980;3;0,0084;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;98407721;1;0,0028;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;98754207501;1;0,0028;1;1;0;0;0;0;1;1;1;1
1561;Fensterheber;98754207601;1;0,0028;1;1;0;0;0;0;1;1;1;1
1561;Fensterheber;988101J100;1;0,0028;0;0;0;0;0;0;1;1;0;1
1561;Fensterheber;988101J110;6;0,0168;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;988201C300;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;98?060?871?80;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;99485358;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;99487780;3;0,0084;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;99487781;8;0,0223;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;99654207504;7;0,0195;1;1;1;0;0;1;1;1;1;1
1561;Fensterheber;99654207505;2;0,0056;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;99654207604;11;0,0307;1;1;1;0;0;1;1;1;1;1
1561;Fensterheber;99654207605;2;0,0056;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;A0007200079;12;0,0335;1;0;0;1;1;0;1;1;1;0
1561;Fensterheber;A00072000790007200079;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A0007250002;3;0,0084;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;A0007250002?;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A0048205142;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A0068204642;1;0,0028;1;0;0;0;0;0;1;0;0;0
1561;Fensterheber;A0068205442;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A0068205542;5;0,014;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A1177200000;1;0,0028;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;A1247200346;5;0,014;1;1;1;1;0;1;1;1;0;1
1561;Fensterheber;A1247201746;2;0,0056;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;A1247201846;1;0,0028;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;A1247300346;1;0,0028;1;1;0;1;0;0;1;1;0;1
1561;Fensterheber;A1247300446;4;0,0112;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A1267201346;2;0,0056;1;0;0;0;0;0;1;0;0;0
1561;Fensterheber;A12L93201004;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A1407301146;2;0,0056;0;0;0;0;1;0;0;0;0;0
1561;Fensterheber;A1407301246;3;0,0084;0;0;0;0;1;0;0;0;0;0
1561;Fensterheber;A14409;1;0,0028;1;0;0;1;0;0;1;1;1;1
1561;Fensterheber;A14411;1;0,0028;1;0;0;1;0;0;1;1;1;1
1561;Fensterheber;A14537;1;0,0028;1;0;1;1;0;1;1;1;1;1
1561;Fensterheber;A1637200346;2;0,0056;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;A1637201146;8;0,0223;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A1637201246;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A1637300146;3;0,0084;1;0;0;1;0;0;1;1;1;1
1561;Fensterheber;A1637300946;1;0,0028;0;1;1;0;0;0;0;0;1;0
1561;Fensterheber;A1638202742;2;0,0056;1;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A1647201579;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;A1647201679;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;A1687201146;2;0,0056;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A1687201246;1;0,0028;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A1687201946;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;A1687301446;2;0,0056;0;1;0;1;0;0;1;0;1;1
1561;Fensterheber;A1687302146;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;A1687302246;3;0,0084;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;A1697200879;2;0,0056;0;0;0;1;1;0;1;1;0;0
1561;Fensterheber;A1697201179;3;0,0084;0;0;0;0;0;0;1;0;0;0
1561;Fensterheber;A1697201279;1;0,0028;0;0;0;0;0;0;1;0;0;0
1561;Fensterheber;A1697203179;9;0,0251;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A1697203279;9;0,0251;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A1698201742;1;0,0028;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;A1707200746;1;0,0028;0;0;0;0;0;0;0;0;1;0
1561;Fensterheber;A1767300179;1;0,0028;0;0;0;0;0;0;1;1;0;1
1561;Fensterheber;A2027201646;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A2027301346;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A2027301446;2;0,0056;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A2027301946;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;A2027302046;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;A2028205542;1;0,0028;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;A2037201546;9;0,0251;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A2037201646;4;0,0112;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A2037203146;29;0,081;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A2037203246;2;0,0056;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;A2037300346;3;0,0084;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;A2037300446;2;0,0056;1;1;0;1;0;0;0;1;1;1
1561;Fensterheber;A2047200579;1;0,0028;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;A2047201979;2;0,0056;0;1;1;0;0;0;1;0;1;0
1561;Fensterheber;A2047202479;1;0,0028;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A2047202579;2;0,0056;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A2057204923;4;0,0112;1;1;1;0;0;0;1;1;0;1
1561;Fensterheber;A2057205023;2;0,0056;1;1;1;1;0;0;1;1;0;1
1561;Fensterheber;A2057307904;1;0,0028;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;A2087200346;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A2087200746;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A2107200746;1;0,0028;0;1;1;1;0;1;1;1;1;0
1561;Fensterheber;A2107201146;2;0,0056;0;1;1;1;1;1;1;1;1;1
1561;Fensterheber;A2107201246;1;0,0028;0;1;1;1;1;1;1;1;1;1
1561;Fensterheber;A2107300746;1;0,0028;0;1;0;1;0;0;0;1;0;0
1561;Fensterheber;A2107301546;17;0,0475;0;1;1;1;1;1;1;1;1;1
1561;Fensterheber;A2107301646;12;0,0335;0;1;1;1;1;1;1;1;1;1
1561;Fensterheber;A2117200346;12;0,0335;1;1;1;1;0;1;0;1;1;1
1561;Fensterheber;A2117200446;4;0,0112;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;A2127201579;18;0,0503;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A2127201679;4;0,0112;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;A2137205205;1;0,0028;1;0;1;0;0;0;0;1;1;1
1561;Fensterheber;A2197200946;25;0,0698;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;A2197201046;11;0,0307;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;A2197300946;3;0,0084;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;A2217300246;1;0,0028;1;1;1;1;0;0;0;0;1;0
1561;Fensterheber;A2467200179;2;0,0056;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A2467300279;1;0,0028;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A4157200246;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;A4157200346;2;0,0056;1;1;0;1;0;0;1;0;0;0
1561;Fensterheber;A4157200946;7;0,0195;1;0;0;1;0;0;1;0;0;0
1561;Fensterheber;A4477203900;5;0,014;0;0;0;0;0;0;0;1;1;0
1561;Fensterheber;A4517200546;2;0,0056;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A4517200646;1;0,0028;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A4517200846;1;0,0028;0;1;1;1;0;0;1;1;1;1
1561;Fensterheber;A4607200746;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A4617200446;1;0,0028;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;A4637201346;6;0,0168;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A4637201446;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A4637201546;1;0,0028;0;1;1;0;0;0;0;0;1;1
1561;Fensterheber;A4637300946;4;0,0112;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;A520891;5;0,014;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A6387200046;4;0,0112;0;0;0;1;0;0;1;1;0;1
1561;Fensterheber;A6387200146;1;0,0028;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A6387200246;3;0,0084;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;A6397200046;68;0,1899;1;1;0;1;0;1;1;1;1;1
1561;Fensterheber;A63972000466397200046;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A6397200146;52;0,1452;1;1;0;1;0;1;1;1;1;1
1561;Fensterheber;A6397200446;57;0,1592;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;A6397200546;38;0,1061;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;A64172002466417200246;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;A9017201446;3;0,0084;0;0;1;0;0;0;0;0;0;0
