GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;VAN WEZEL;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;PMM;Ac Rolcar
1561;Fensterheber;0253079;2;0,0045;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;0256261;1;0,0023;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;026007071;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0302261;3;0,0068;0;0;1;0;0;0;0;1;1;0
1561;Fensterheber;0302262;1;0,0023;0;0;1;0;0;0;0;1;1;0
1561;Fensterheber;0312261;1;0,0023;0;0;1;0;0;0;0;0;1;0
1561;Fensterheber;0312261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0315261;3;0,0068;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0315262;5;0,0114;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;031814;2;0,0045;1;0;1;1;0;1;1;1;1;1
1561;Fensterheber;0318261;4;0,0091;0;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0318262;1;0,0023;0;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0318263;2;0,0045;0;0;1;1;0;0;1;1;1;1
1561;Fensterheber;0318264;4;0,0091;0;0;1;1;0;0;1;1;1;1
1561;Fensterheber;0323265;5;0,0114;0;0;1;1;1;0;0;0;1;1
1561;Fensterheber;0323266;6;0,0136;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0325261;37;0,084;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;0325261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0325262;16;0,0363;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;0325262VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0325263;1;0,0023;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0325264;3;0,0068;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0328261;6;0,0136;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0328261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0328262;3;0,0068;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0330261;12;0,0273;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0330262;7;0,0159;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0330262VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0331261;4;0,0091;0;0;1;1;0;1;0;1;0;0
1561;Fensterheber;0331262;5;0,0114;0;0;1;1;0;1;0;1;0;0
1561;Fensterheber;0332261;16;0,0363;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0332262;3;0,0068;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0332263;20;0,0454;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0332264;4;0,0091;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0332264VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0332265;25;0,0568;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0332266;8;0,0182;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0336261;1;0,0023;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0336263;4;0,0091;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0336264;5;0,0114;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;034152;2;0,0045;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;0342261;2;0,0045;0;0;1;1;0;0;1;1;0;0
1561;Fensterheber;0342262;2;0,0045;0;0;1;1;0;0;1;1;0;0
1561;Fensterheber;034227;3;0,0068;0;0;0;0;1;0;0;0;1;1
1561;Fensterheber;034587;2;0,0045;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;0346261;2;0,0045;0;0;1;1;0;0;0;1;1;1
1561;Fensterheber;034772;1;0,0023;1;0;1;1;0;0;1;1;0;1
1561;Fensterheber;034773;1;0,0023;1;0;1;1;0;0;1;1;0;1
1561;Fensterheber;03575;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;0377261;3;0,0068;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0378265;10;0,0227;0;0;1;1;0;1;0;1;1;0
1561;Fensterheber;0378266;4;0,0091;0;0;1;1;0;1;0;1;1;0
1561;Fensterheber;0379261;12;0,0273;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0379262;5;0,0114;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;037962;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;039107072;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038018;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038019;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038055;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038072;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038074;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038092;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038143;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038153;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038177;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038213;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038234;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038255;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038270;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038271;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038291;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038293;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038296;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038298;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038311;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038322;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038324;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038326;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038328;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038329;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038340;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038341;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038344;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038349;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038350;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038358;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038359;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038361;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038362;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038385;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04392561;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;044749;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;044750;7;0,0159;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04651624228;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04654362261;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04655836262;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;049307042;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;049807061;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;049807062;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0502261;19;0,0432;0;0;1;1;0;0;1;1;0;0
1561;Fensterheber;0502262;13;0,0295;0;0;1;1;0;0;1;1;0;0
1561;Fensterheber;05034573;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0506263;9;0,0204;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0506264;1;0,0023;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0506265;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;050807072;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;05140031;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;05261801;2;0,0045;0;0;0;1;0;0;0;0;1;0
1561;Fensterheber;05501103;1;0,0023;0;0;1;1;1;1;1;0;0;1
1561;Fensterheber;05501105;2;0,0045;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;0550261;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;0550262;1;0,0023;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;05684323;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;058008;4;0,0091;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;059707081;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;060164;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;060174;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;060175;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0618261;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0628262;1;0,0023;0;0;1;0;1;1;0;1;1;1
1561;Fensterheber;0628263;15;0,0341;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0628264;17;0,0386;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0628265;11;0,025;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;0628265VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0628266;8;0,0182;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;0628268;1;0,0023;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;063307062;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0633261;9;0,0204;0;0;1;1;0;1;0;1;0;0
1561;Fensterheber;0633262;1;0,0023;0;0;1;1;0;1;0;1;0;0
1561;Fensterheber;0633265;11;0,025;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0633266;5;0,0114;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0633267;1;0,0023;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;0639261;3;0,0068;0;0;1;1;1;1;0;1;0;1
1561;Fensterheber;0639261VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0639261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0639262;2;0,0045;0;0;1;1;1;1;0;1;0;1
1561;Fensterheber;0639262VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0639263;5;0,0114;1;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0639264;8;0,0182;1;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0639265;4;0,0091;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0639266;1;0,0023;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0639267;3;0,0068;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;0640265;6;0,0136;0;0;1;1;0;1;1;1;0;1
1561;Fensterheber;0640266;5;0,0114;0;0;1;1;0;1;1;1;0;1
1561;Fensterheber;0642261;3;0,0068;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0642262;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0646261;2;0,0045;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;0646262;1;0,0023;0;0;1;1;1;0;0;0;1;1
1561;Fensterheber;0646263;3;0,0068;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;0646264;3;0,0068;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0646265;16;0,0363;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;0646266;12;0,0273;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;0646267;3;0,0068;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0646268;5;0,0114;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0647263;2;0,0045;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;0647264;3;0,0068;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;0648265;2;0,0045;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;0648265VWA;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0648266;1;0,0023;0;0;1;1;0;0;0;1;0;1
1561;Fensterheber;06483604;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0650261;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0652261;1;0,0023;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0655262;1;0,0023;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0655263;4;0,0091;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;0655264;2;0,0045;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;0657261;1;0,0023;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0657263;19;0,0432;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0657264;22;0,05;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0657267;2;0,0045;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;0657268;2;0,0045;0;0;1;1;0;1;0;0;0;0
1561;Fensterheber;0670261;4;0,0091;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;0670262;3;0,0068;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;0670265;1;0,0023;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;0670266;1;0,0023;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;0672261;1;0,0023;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;067226236;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0678264;2;0,0045;0;0;1;0;0;1;0;1;1;0
1561;Fensterheber;0680261;3;0,0068;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0680262;1;0,0023;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0680263;7;0,0159;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0680264;6;0,0136;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0682261;3;0,0068;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;0682261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0682262;1;0,0023;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;0685261;5;0,0114;0;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0685262;1;0,0023;0;0;1;1;0;1;0;1;0;1
1561;Fensterheber;0685264;2;0,0045;0;0;1;1;0;1;1;0;0;1
1561;Fensterheber;0687264;1;0,0023;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0733261;1;0,0023;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;0761729484860;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077843;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077844;3;0,0068;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077850;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077851;10;0,0227;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0807261;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;0820261;1;0,0023;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;0820262;1;0,0023;1;0;1;0;0;0;0;0;0;0
1561;Fensterheber;08927939;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0903231;2;0,0045;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;0903261;12;0,0273;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;0903261VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0903262;1;0,0023;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;0903265;8;0,0182;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;0903266;2;0,0045;0;0;1;1;0;0;0;1;1;0
1561;Fensterheber;0905261;1;0,0023;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;0905262;1;0,0023;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;0905263;12;0,0273;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0905263VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0910261;2;0,0045;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0910262;2;0,0045;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0910263;1;0,0023;0;0;1;1;0;1;0;1;1;0
1561;Fensterheber;0910263VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0910331261;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0910628265;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;091850925;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;092028102;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0925261;4;0,0091;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0925265;1;0,0023;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;09266547;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0929262VAN;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0945262;1;0,0023;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;0947261;5;0,0114;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;0947261VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0947261VWA;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0947262;1;0,0023;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;0956261;1;0,0023;0;0;1;0;1;0;0;0;1;1
1561;Fensterheber;0957265;1;0,0023;0;0;1;0;0;0;0;0;1;1
1561;Fensterheber;0963261;1;0,0023;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0963262;3;0,0068;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;0963264;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;0972261;1;0,0023;0;0;1;1;1;0;0;0;1;1
1561;Fensterheber;0975261;3;0,0068;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;0975262;1;0,0023;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;0981261;4;0,0091;0;0;1;0;1;0;1;1;1;1
1561;Fensterheber;0981262;3;0,0068;0;0;1;0;1;0;1;1;1;1
1561;Fensterheber;0981263;4;0,0091;0;0;1;0;0;0;0;1;1;0
1561;Fensterheber;0981264;1;0,0023;0;0;1;0;0;0;0;1;0;0
1561;Fensterheber;0982261;4;0,0091;0;0;1;0;0;0;0;0;1;0
1561;Fensterheber;0982261VAN;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0982262;5;0,0114;0;0;1;0;0;0;0;0;1;0
1561;Fensterheber;0K30C58560B;1;0,0023;1;1;0;0;1;0;0;0;0;1
1561;Fensterheber;0K30C59560B;4;0,0091;1;1;0;0;1;0;0;0;0;1
1561;Fensterheber;100003;3;0,0068;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100005;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100007;5;0,0114;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100010010;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;100013;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100014;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100019;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100020;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100021;3;0,0068;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100024710;1;0,0023;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;100025;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100048;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100071;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100072;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100073;3;0,0068;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100074;3;0,0068;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100075;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100076;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100077;3;0,0068;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100079;4;0,0091;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100080;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100095;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;1001084822;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;1001119578;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;1001200051;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;1001306672;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100131;1;0,0023;1;1;0;1;1;1;0;1;1;1
1561;Fensterheber;100137;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100144;2;0,0045;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100151;2;0,0045;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100152;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100155;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;1001664;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;100173;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100201;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;1002186;1;0,0023;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;100230;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100231;4;0,0091;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100232;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100237;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100280;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100288;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100301;2;0,0045;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100302;2;0,0045;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100303;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100304;2;0,0045;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100305;4;0,0091;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100306;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100395;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100396;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100437;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100438;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100445;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100463;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100492;3;0,0068;0;1;0;0;1;1;1;1;1;1
1561;Fensterheber;100492FEBI;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100493;4;0,0091;1;1;0;0;0;1;1;1;1;0
1561;Fensterheber;100509;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100529;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100532;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100551;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100555;1;0,0023;1;1;0;0;1;1;1;1;1;1
1561;Fensterheber;100556;2;0,0045;1;1;0;0;1;1;1;1;1;1
1561;Fensterheber;100557;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100558;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100591;3;0,0068;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100592;4;0,0091;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100595;6;0,0136;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100596;8;0,0182;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100604;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100625;3;0,0068;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100637;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100677;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100678;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100695;3;0,0068;0;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100697;1;0,0023;1;1;0;0;1;1;1;1;1;1
1561;Fensterheber;100698;1;0,0023;1;1;0;0;1;1;1;1;1;1
1561;Fensterheber;100765;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100766;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100784;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;100791;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100792;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100794;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;100796;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100799;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100800;3;0,0068;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100801;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100804;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;100809;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100810;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;100817;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100832;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100834;2;0,0045;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;1008370004;1;0,0023;0;0;0;1;0;0;1;0;0;0
1561;Fensterheber;100838;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;100843;2;0,0045;1;1;0;1;1;1;1;1;1;1
